sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Aguascalientes,4.0,1.0,12.0,10.0,9.0,9.0,11.0,4.0,0.0,13.0,10.0,10.0,10.0,10.0,6.0,2.0,13.0,10.0,10.0,10.0,13.0,6.0,3.0,-13.0,9.0,9.0,8.0,3.0,2.0,-1.0,-61.0,-3.0,-10.0,-15.0,-16.0,-9.0,-15.0,-28.0,-33.0,-36.0,-38.0,-37.0,-21.0,-24.0,-41.0,-44.0,-46.0,-49.0,-47.0,-29.0,-29.0,-51.0,-53.0,-53.0,-66.0,-77.0,-49.0,-31.0,-48.0,-50.0,-50.0,-50.0,-47.0,-27.0,-24.0,-47.0,-50.0,-50.0,-50.0,-47.0,-29.0,-26.0,-48.0,-50.0,-49.0,-48.0,-66.0,-32.0,-22.0,-46.0,-49.0,-48.0,-48.0,-45.0,-23.0,-4.0,-45.0,-46.0,-46.0
Aichi,4.0,-2.0,1.0,0.0,1.0,0.0,0.0,-2.0,-1.0,-44.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,-3.0,-3.0,-3.0,-3.0,-3.0,-8.0,-3.0,-5.0,-3.0,-3.0,-4.0,-6.0,-3.0,-3.0,-3.0,-2.0,-5.0,-43.0,-6.0,-4.0,-4.0,-4.0,-4.0,-5.0,-7.0,-5.0,-5.0,-6.0,-6.0,-6.0,-7.0,-8.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-12.0,-20.0,-20.0,-16.0,-16.0,-17.0,-18.0,-20.0,-26.0,-23.0,-21.0,-21.0,-22.0,-23.0,-24.0,-26.0,-27.0,-22.0,-23.0,-54.0,-28.0,-38.0,-32.0,-29.0,-76.0,-76.0,-74.0,-35.0,-35.0,-23.0,-25.0,-25.0,-20.0,-20.0
Aizkraukle Municipality,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-71.0,,,-75.0,,,,,,,,,,,,,,,,,,-67.0,,,-67.0,,,,,,,,,
Ajdovščina,0.0,0.0,-18.0,-19.0,-21.0,-22.0,-24.0,0.0,0.0,3.0,6.0,1.0,5.0,3.0,0.0,0.0,3.0,6.0,3.0,6.0,-1.0,0.0,,1.0,1.0,-3.0,-3.0,-15.0,0.0,0.0,-43.0,-48.0,-49.0,-52.0,-51.0,0.0,,-51.0,-52.0,-55.0,-55.0,-56.0,0.0,0.0,-53.0,-53.0,-51.0,-52.0,-53.0,0.0,0.0,-51.0,-51.0,-51.0,-49.0,-52.0,,,-85.0,-46.0,-50.0,-46.0,-49.0,,,-45.0,-46.0,-44.0,-45.0,-40.0,,,-78.0,-48.0,-49.0,-50.0,-87.0,,,-35.0,-33.0,-35.0,-34.0,-32.0,,,-32.0,-33.0,-31.0
Ajman,3.0,2.0,3.0,2.0,2.0,2.0,-2.0,4.0,3.0,4.0,3.0,2.0,3.0,-1.0,4.0,3.0,4.0,3.0,2.0,2.0,-1.0,4.0,-3.0,-2.0,-4.0,-4.0,-3.0,-2.0,2.0,-3.0,-4.0,-6.0,-8.0,-8.0,-10.0,-5.0,-13.0,-15.0,-22.0,-28.0,-33.0,-50.0,-54.0,-38.0,-38.0,-38.0,-39.0,-39.0,-39.0,-30.0,-46.0,-45.0,-46.0,-46.0,-46.0,-43.0,-37.0,-46.0,-45.0,-46.0,-47.0,-46.0,-40.0,-37.0,-45.0,-44.0,-45.0,-45.0,-45.0,-40.0,-37.0,-43.0,-42.0,-42.0,-41.0,-40.0,-35.0,-31.0,-39.0,-39.0,-40.0,-39.0,-38.0,-31.0,-27.0,-36.0,-37.0,-37.0,-38.0
Akita,6.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,-1.0,-53.0,1.0,1.0,2.0,3.0,9.0,5.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-3.0,-2.0,-2.0,-1.0,-2.0,-5.0,-1.0,-3.0,-2.0,-1.0,-1.0,-52.0,-6.0,-2.0,-3.0,-2.0,-2.0,-2.0,-2.0,-3.0,0.0,-5.0,-4.0,-5.0,-6.0,-6.0,-6.0,-6.0,-6.0,-10.0,-8.0,-6.0,-7.0,-14.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-10.0,-12.0,-9.0,-11.0,-12.0,-11.0,-11.0,-22.0,-20.0,-14.0,-15.0,-60.0,-18.0,-22.0,-24.0,-23.0,-69.0,-70.0,-67.0,-11.0,-11.0,-6.0,-12.0,-7.0,-8.0,-8.0
Akwa Ibom,2.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,-2.0,-3.0,-1.0,1.0,2.0,1.0,4.0,4.0,3.0,6.0,10.0,4.0,6.0,6.0,5.0,3.0,-1.0,-2.0,-2.0,0.0,3.0,0.0,-2.0,0.0,-5.0,-8.0,-12.0,-11.0,-18.0,-16.0,-14.0,-5.0,-34.0,-34.0,-40.0,-42.0,-48.0,-37.0,-19.0,-55.0,-53.0,-53.0,-51.0,-52.0,-30.0,-12.0,-55.0,-49.0,-48.0,-48.0,-43.0,-22.0,-13.0,-53.0,-54.0,-51.0,-51.0,-46.0,-30.0,-10.0,-47.0,-47.0,-44.0,-43.0,-44.0,-19.0,-8.0,-33.0,-33.0,-28.0,-31.0,-24.0,-7.0,-2.0,-29.0,-27.0,-24.0
Al Ahmadi Governorate,5.0,8.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,5.0,-43.0,-41.0,-18.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,-1.0,0.0,-16.0,-7.0,-10.0,-22.0,-25.0,-26.0,-28.0,-27.0,-21.0,-19.0,-56.0,-33.0,-33.0,-33.0,-33.0,-29.0,-26.0,-34.0,-34.0,-36.0,-37.0,-38.0,-32.0,-30.0,-39.0,-40.0,-53.0,-52.0,-53.0,-42.0,-46.0,-52.0,-52.0,-52.0,-52.0,-52.0,-43.0,-48.0,-54.0,-53.0,-52.0,-51.0,-53.0,-48.0,-51.0,-56.0,-57.0,-57.0,-57.0,-57.0,-47.0,-50.0,-55.0,-55.0,-56.0,-56.0,-56.0,-45.0,-48.0,-57.0,-73.0,-72.0,-71.0
Al Asimah Governate,4.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,0.0,-2.0,-45.0,-41.0,-27.0,1.0,2.0,-3.0,-2.0,-3.0,-3.0,-1.0,1.0,2.0,-2.0,-4.0,-5.0,-3.0,-20.0,-8.0,-13.0,-32.0,-37.0,-40.0,-42.0,-39.0,-28.0,-29.0,-59.0,-47.0,-48.0,-48.0,-47.0,-40.0,-40.0,-50.0,-51.0,-52.0,-51.0,-52.0,-43.0,-45.0,-54.0,-56.0,-57.0,-57.0,-56.0,-46.0,-47.0,-56.0,-56.0,-57.0,-56.0,-56.0,-45.0,-47.0,-55.0,-56.0,-56.0,-55.0,-55.0,-52.0,-53.0,-60.0,-60.0,-60.0,-60.0,-59.0,-50.0,-52.0,-58.0,-60.0,-60.0,-61.0,-59.0,-46.0,-47.0,-63.0,-84.0,-84.0,-83.0
Al Bahah Province,-9.0,3.0,3.0,6.0,2.0,-1.0,-19.0,-6.0,3.0,3.0,3.0,2.0,1.0,-16.0,-8.0,2.0,3.0,2.0,0.0,0.0,-17.0,-6.0,2.0,-22.0,-21.0,-20.0,-22.0,-12.0,-7.0,-24.0,-35.0,-36.0,-37.0,-38.0,-23.0,-18.0,-43.0,-45.0,-46.0,-45.0,-46.0,-30.0,-23.0,-46.0,-46.0,-46.0,-45.0,-46.0,-34.0,-23.0,-44.0,-47.0,-48.0,-49.0,-49.0,-37.0,-28.0,-47.0,-48.0,-49.0,-47.0,-48.0,-32.0,-22.0,-47.0,-47.0,-47.0,-46.0,-48.0,-37.0,-30.0,-50.0,-49.0,-49.0,-49.0,-49.0,-29.0,-23.0,-48.0,-48.0,-49.0,-47.0,-47.0,-26.0,-22.0,-45.0,-46.0,-45.0,-46.0
Al Farwaniyah Governorate,4.0,8.0,8.0,8.0,8.0,7.0,5.0,5.0,7.0,6.0,-51.0,-43.0,-18.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,-13.0,-7.0,-12.0,-22.0,-26.0,-27.0,-29.0,-27.0,-22.0,-24.0,-56.0,-35.0,-36.0,-36.0,-36.0,-35.0,-33.0,-37.0,-38.0,-40.0,-41.0,-43.0,-38.0,-40.0,-45.0,-46.0,-60.0,-59.0,-59.0,-45.0,-55.0,-58.0,-58.0,-59.0,-58.0,-58.0,-44.0,-55.0,-58.0,-58.0,-58.0,-58.0,-58.0,-51.0,-57.0,-61.0,-61.0,-61.0,-61.0,-61.0,-48.0,-57.0,-60.0,-61.0,-61.0,-61.0,-61.0,-47.0,-56.0,-65.0,-84.0,-83.0,-83.0
Al Jahra Governorate,1.0,12.0,9.0,7.0,10.0,8.0,1.0,2.0,7.0,3.0,-28.0,-26.0,-16.0,0.0,0.0,-1.0,-2.0,-3.0,-1.0,-1.0,-2.0,1.0,-1.0,-3.0,-3.0,-3.0,-12.0,-5.0,-7.0,-19.0,-22.0,-24.0,-25.0,-23.0,-12.0,-15.0,-41.0,-31.0,-33.0,-31.0,-31.0,-23.0,-24.0,-32.0,-35.0,-34.0,-34.0,-34.0,-25.0,-27.0,-35.0,-36.0,-38.0,-38.0,-37.0,-26.0,-29.0,-37.0,-38.0,-37.0,-37.0,-35.0,-26.0,-28.0,-35.0,-35.0,-35.0,-34.0,-35.0,-32.0,-33.0,-40.0,-41.0,-41.0,-41.0,-39.0,-29.0,-32.0,-41.0,-41.0,-42.0,-42.0,-38.0,-27.0,-28.0,-43.0,-61.0,-61.0,-58.0
Al Jowf,0.0,4.0,2.0,3.0,4.0,0.0,-3.0,0.0,2.0,0.0,1.0,0.0,1.0,-1.0,2.0,4.0,2.0,3.0,4.0,1.0,-2.0,3.0,2.0,-11.0,-10.0,-9.0,-12.0,1.0,2.0,-13.0,-22.0,-22.0,-22.0,-26.0,-9.0,-8.0,-29.0,-35.0,-35.0,-32.0,-35.0,-20.0,-15.0,-33.0,-33.0,-33.0,-30.0,-34.0,-18.0,-15.0,-32.0,-35.0,-34.0,-35.0,-39.0,-24.0,-21.0,-37.0,-38.0,-36.0,-36.0,-37.0,-21.0,-21.0,-37.0,-39.0,-36.0,-37.0,-38.0,-25.0,-25.0,-41.0,-41.0,-40.0,-38.0,-40.0,-20.0,-20.0,-38.0,-40.0,-39.0,-37.0,-38.0,-20.0,-17.0,-36.0,-36.0,-35.0,-34.0
Al Madinah Province,-1.0,4.0,3.0,4.0,4.0,3.0,-5.0,-2.0,4.0,4.0,3.0,4.0,3.0,-3.0,-1.0,3.0,3.0,3.0,3.0,3.0,-5.0,-2.0,1.0,-13.0,-14.0,-14.0,-15.0,-8.0,-4.0,-17.0,-25.0,-27.0,-30.0,-32.0,-26.0,-22.0,-39.0,-44.0,-43.0,-44.0,-48.0,-44.0,-38.0,-50.0,-51.0,-50.0,-51.0,-52.0,-56.0,-55.0,-62.0,-63.0,-62.0,-62.0,-62.0,-55.0,-53.0,-62.0,-62.0,-63.0,-65.0,-65.0,-56.0,-55.0,-63.0,-63.0,-63.0,-63.0,-62.0,-57.0,-55.0,-61.0,-59.0,-58.0,-56.0,-55.0,-47.0,-43.0,-55.0,-54.0,-54.0,-53.0,-54.0,-45.0,-41.0,-52.0,-52.0,-52.0,-52.0
Al Qalyubia Governorate,4.0,11.0,15.0,12.0,8.0,8.0,8.0,5.0,11.0,9.0,-17.0,7.0,10.0,9.0,6.0,12.0,16.0,12.0,11.0,12.0,11.0,6.0,12.0,16.0,12.0,10.0,-68.0,-49.0,-23.0,-4.0,1.0,-4.0,-8.0,-11.0,-10.0,-15.0,-22.0,-23.0,-29.0,-36.0,-38.0,-53.0,-57.0,-32.0,-33.0,-35.0,-35.0,-35.0,-45.0,-50.0,-31.0,-30.0,-32.0,-33.0,-32.0,-41.0,-46.0,-27.0,-25.0,-27.0,-28.0,-28.0,-37.0,-43.0,-38.0,-69.0,-25.0,-27.0,-25.0,-28.0,-38.0,-25.0,-24.0,-25.0,-24.0,-23.0,-14.0,-30.0,-23.0,-22.0,-24.0,-22.0,-21.0,-10.0,-18.0,-19.0,-17.0,-20.0,-22.0
Al Qassim,0.0,5.0,4.0,2.0,2.0,3.0,-4.0,0.0,4.0,2.0,0.0,-14.0,3.0,-3.0,2.0,4.0,2.0,1.0,2.0,3.0,-2.0,1.0,3.0,-13.0,-13.0,-13.0,-13.0,-2.0,3.0,-13.0,-22.0,-25.0,-27.0,-27.0,-10.0,-11.0,-32.0,-37.0,-37.0,-38.0,-37.0,-25.0,-19.0,-36.0,-39.0,-38.0,-39.0,-37.0,-26.0,-20.0,-38.0,-40.0,-40.0,-45.0,-43.0,-31.0,-27.0,-43.0,-44.0,-44.0,-44.0,-43.0,-30.0,-24.0,-41.0,-43.0,-43.0,-42.0,-43.0,-36.0,-29.0,-46.0,-47.0,-46.0,-45.0,-44.0,-30.0,-26.0,-44.0,-45.0,-45.0,-44.0,-43.0,-26.0,-22.0,-40.0,-42.0,-42.0,-42.0
Alabama,40.0,-96.0,-1106.0,23.0,95.0,-46.0,98.0,243.0,53.0,42.0,67.0,128.0,143.0,68.0,207.0,146.0,168.0,110.0,-20.0,107.0,119.0,346.0,167.0,145.0,39.0,62.0,90.0,-22.0,202.0,-149.0,-436.0,-861.0,-1124.0,-1338.0,-1619.0,-767.0,-1287.0,-1857.0,-1946.0,-2015.0,-2042.0,-2151.0,-1033.0,-1461.0,-2140.0,-2330.0,-2269.0,-2294.0,-2362.0,-1294.0,-1744.0,-2391.0,-2541.0,-2603.0,-2563.0,-3010.0,-1420.0,-2138.0,-2420.0,-2370.0,-2369.0,-2325.0,-2384.0,-1190.0,-1764.0,-2228.0,-2241.0,-2303.0,-2542.0,-2264.0,-1103.0,-1434.0,-2125.0,-2133.0,-2259.0,-2111.0,-2099.0,-928.0,-1239.0,-1825.0,-1909.0,-1961.0,-1959.0,-2076.0,-892.0,-1043.0,-1693.0,-1704.0,-1755.0
Alaska,-3.0,5.0,-407.0,-2.0,-1.0,40.0,59.0,16.0,9.0,34.0,21.0,24.0,28.0,58.0,32.0,38.0,25.0,39.0,18.0,-1.0,26.0,15.0,9.0,-49.0,-36.0,-45.0,-54.0,-110.0,-22.0,-2.0,-110.0,-153.0,-212.0,-245.0,-251.0,-110.0,-121.0,-347.0,-389.0,-458.0,-418.0,-399.0,-217.0,-192.0,-492.0,-457.0,-442.0,-480.0,-424.0,-196.0,-189.0,-434.0,-441.0,-441.0,-433.0,-430.0,-193.0,-225.0,-421.0,-410.0,-409.0,-410.0,-387.0,-180.0,-171.0,-404.0,-400.0,-388.0,-427.0,-352.0,-163.0,-157.0,-358.0,-369.0,-365.0,-361.0,-337.0,-140.0,-132.0,-327.0,-326.0,-336.0,-342.0,-310.0,-129.0,-114.0,-305.0,-294.0,-294.0
Alba County,3.0,5.0,1.0,1.0,1.0,0.0,22.0,6.0,4.0,0.0,2.0,2.0,0.0,23.0,6.0,7.0,2.0,3.0,3.0,2.0,24.0,7.0,8.0,2.0,2.0,-16.0,-17.0,0.0,-2.0,-6.0,-23.0,-25.0,-27.0,-30.0,-15.0,-18.0,-32.0,-42.0,-45.0,-50.0,-48.0,-34.0,-34.0,-45.0,-47.0,-50.0,-49.0,-49.0,-36.0,-35.0,-43.0,-49.0,-50.0,-50.0,-50.0,-39.0,-32.0,-41.0,-51.0,-51.0,-51.0,-53.0,-69.0,-47.0,-59.0,-85.0,-58.0,-50.0,-50.0,-37.0,-28.0,-34.0,-43.0,-44.0,-43.0,-44.0,-63.0,-28.0,-37.0,-42.0,-39.0,-40.0,-39.0,-23.0,-13.0,-20.0,-37.0,-37.0,-36.0
Alberta,-2.0,-3.0,-67.0,-5.0,-1.0,-1.0,2.0,5.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,2.0,4.0,4.0,4.0,2.0,-3.0,-5.0,-7.0,-22.0,-29.0,-35.0,-39.0,-40.0,-30.0,-34.0,-46.0,-49.0,-50.0,-51.0,-50.0,-40.0,-41.0,-52.0,-53.0,-53.0,-53.0,-52.0,-42.0,-43.0,-52.0,-53.0,-53.0,-54.0,-78.0,-45.0,-46.0,-59.0,-53.0,-53.0,-53.0,-52.0,-38.0,-37.0,-51.0,-51.0,-51.0,-51.0,-50.0,-37.0,-38.0,-50.0,-51.0,-51.0,-51.0,-49.0,-34.0,-34.0,-50.0,-49.0,-49.0,-49.0,-47.0,-30.0,-29.0,-47.0,-47.0,-46.0
Alexandria Governorate,8.0,9.0,15.0,11.0,11.0,11.0,4.0,8.0,9.0,13.0,-3.0,13.0,13.0,7.0,9.0,9.0,15.0,13.0,13.0,13.0,7.0,10.0,9.0,14.0,12.0,13.0,-48.0,-9.0,1.0,-3.0,-1.0,-7.0,-11.0,-17.0,-18.0,-18.0,-28.0,-27.0,-31.0,-38.0,-39.0,-57.0,-57.0,-36.0,-36.0,-37.0,-36.0,-37.0,-51.0,-51.0,-35.0,-35.0,-36.0,-36.0,-35.0,-47.0,-46.0,-31.0,-30.0,-32.0,-31.0,-31.0,-44.0,-43.0,-39.0,-69.0,-28.0,-29.0,-28.0,-30.0,-40.0,-32.0,-29.0,-29.0,-28.0,-27.0,-23.0,-36.0,-28.0,-26.0,-27.0,-27.0,-25.0,-19.0,-21.0,-25.0,-23.0,-24.0,-25.0
Aloja Municipality,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alytus County,4.0,8.0,-14.0,-14.0,-14.0,-16.0,-16.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,8.0,3.0,2.0,2.0,2.0,1.0,4.0,12.0,1.0,1.0,-71.0,-1.0,-17.0,-3.0,2.0,-32.0,-40.0,-42.0,-45.0,-44.0,-38.0,-31.0,-44.0,-46.0,-46.0,-47.0,-47.0,-36.0,-32.0,-47.0,-47.0,-48.0,-49.0,-49.0,-38.0,-26.0,-46.0,-47.0,-48.0,-48.0,-49.0,-41.0,-42.0,-86.0,-49.0,-48.0,-48.0,-45.0,-31.0,-21.0,-45.0,-44.0,-43.0,-44.0,-42.0,-24.0,-17.0,-39.0,-39.0,-39.0,-37.0,-72.0,-23.0,1.0,-37.0,-36.0,-38.0,-35.0,-34.0,-4.0,7.0,-34.0,-35.0,-33.0
Alūksne Municipality,,,-4.0,-2.0,4.0,,,,,0.0,4.0,4.0,,-2.0,,,-6.0,-2.0,-2.0,,-7.0,,,0.0,0.0,0.0,,-16.0,,,-26.0,-30.0,-26.0,-23.0,-32.0,,,-32.0,-35.0,-33.0,-32.0,-32.0,,,-36.0,-37.0,-43.0,-34.0,-34.0,,,-36.0,-37.0,-39.0,-34.0,-75.0,,,-74.0,-37.0,-37.0,-34.0,-36.0,,,-35.0,-39.0,-37.0,-29.0,-37.0,,,-34.0,-34.0,-32.0,-32.0,-69.0,,,-75.0,-31.0,-32.0,-25.0,-28.0,,,-30.0,-29.0,-26.0
Amazonas,13.0,0.0,14.0,14.0,9.0,10.0,16.0,20.0,3.0,14.0,14.0,13.0,9.0,24.0,24.0,0.0,23.0,18.0,22.0,15.0,20.0,19.0,5.0,30.0,15.0,17.0,16.0,19.0,23.0,6.0,-6.0,-39.0,-43.0,-50.0,-47.0,-51.0,-31.0,-91.0,-62.0,-97.0,-96.0,-88.0,-73.0,-28.0,-85.0,-89.0,-90.0,-92.0,-86.0,-77.0,-48.0,-86.0,-88.0,-92.0,-124.0,-136.0,-74.0,-53.0,-85.0,-85.0,-80.0,-82.0,-76.0,-82.0,-49.0,-82.0,-90.0,-87.0,-86.0,-80.0,-74.0,-46.0,-75.0,-86.0,-86.0,-83.0,-105.0,-90.0,-45.0,-84.0,-86.0,-84.0,-82.0,-87.0,-70.0,-41.0,-82.0,-87.0,-79.0
Anambra,11.0,4.0,6.0,3.0,0.0,-1.0,-1.0,8.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,0.0,2.0,4.0,11.0,7.0,2.0,1.0,0.0,-1.0,-1.0,9.0,3.0,-3.0,-4.0,-5.0,-1.0,2.0,9.0,2.0,-5.0,-11.0,-13.0,-14.0,-12.0,2.0,-3.0,-48.0,-49.0,-50.0,-49.0,-45.0,-29.0,-1.0,-48.0,-47.0,-48.0,-46.0,-48.0,-28.0,-3.0,-64.0,-59.0,-57.0,-53.0,-47.0,-30.0,-3.0,-49.0,-46.0,-47.0,-46.0,-38.0,-29.0,0.0,-40.0,-38.0,-38.0,-38.0,-38.0,-18.0,3.0,-20.0,-21.0,-19.0,-16.0,-11.0,7.0,6.0,-17.0,-16.0,-17.0
Ancash,1.0,-2.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,-6.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,-2.0,-1.0,0.0,-2.0,-33.0,-62.0,-65.0,-67.0,-67.0,-61.0,-51.0,-66.0,-68.0,-67.0,-67.0,-64.0,-59.0,-49.0,-64.0,-65.0,-65.0,-64.0,-66.0,-62.0,-70.0,-65.0,-67.0,-65.0,-83.0,-83.0,-58.0,-69.0,-63.0,-65.0,-65.0,-66.0,-64.0,-57.0,-70.0,-62.0,-69.0,-64.0,-64.0,-62.0,-56.0,-69.0,-60.0,-61.0,-62.0,-61.0,-68.0,-54.0,-69.0,-57.0,-60.0,-59.0,-61.0,-58.0,-50.0,-64.0,-58.0,-58.0,-58.0
Andalusia,0.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,-1.0,1.0,-1.0,-5.0,-62.0,-6.0,3.0,-11.0,3.0,0.0,3.0,0.0,3.0,5.0,4.0,4.0,3.0,1.0,-6.0,-23.0,-46.0,-51.0,-59.0,-60.0,-63.0,-63.0,-63.0,-67.0,-65.0,-67.0,-68.0,-68.0,-67.0,-63.0,-65.0,-72.0,-74.0,-73.0,-74.0,-72.0,-64.0,-67.0,-72.0,-72.0,-72.0,-85.0,-88.0,-62.0,-66.0,-67.0,-67.0,-67.0,-67.0,-66.0,-59.0,-64.0,-64.0,-65.0,-64.0,-65.0,-64.0,-59.0,-60.0,-63.0,-62.0,-62.0,-62.0,-83.0,-50.0,-50.0,-57.0,-57.0,-56.0,-57.0,-55.0,-45.0,-49.0,-49.0,-51.0,-50.0
Andaman and Nicobar Islands,6.0,4.0,6.0,4.0,4.0,1.0,-9.0,0.0,3.0,4.0,3.0,3.0,1.0,5.0,5.0,-3.0,6.0,4.0,4.0,3.0,3.0,6.0,-4.0,-6.0,-56.0,0.0,1.0,4.0,-7.0,-3.0,-1.0,-4.0,-9.0,-7.0,-29.0,-34.0,-41.0,-44.0,-52.0,-63.0,-66.0,-63.0,-57.0,-28.0,-56.0,-56.0,-58.0,-57.0,-57.0,-49.0,-24.0,-56.0,-56.0,-54.0,-55.0,-62.0,-48.0,-24.0,-50.0,-62.0,-51.0,-52.0,-49.0,-46.0,-25.0,-49.0,-52.0,-51.0,-52.0,-50.0,-55.0,-28.0,-49.0,-50.0,-54.0,-48.0,-51.0,-49.0,-24.0,-41.0,-43.0,-46.0,-52.0,-35.0,-38.0,-25.0,-36.0,-40.0,-37.0
Andhra Pradesh,4.0,-1.0,6.0,5.0,4.0,4.0,-31.0,-9.0,0.0,6.0,5.0,2.0,4.0,5.0,9.0,4.0,9.0,7.0,6.0,5.0,7.0,7.0,2.0,4.0,-1.0,2.0,2.0,3.0,-11.0,0.0,5.0,2.0,0.0,-8.0,-12.0,-14.0,-45.0,-36.0,-54.0,-67.0,-60.0,-59.0,-58.0,-37.0,-56.0,-55.0,-57.0,-60.0,-56.0,-52.0,-32.0,-54.0,-56.0,-55.0,-56.0,-60.0,-57.0,-36.0,-53.0,-58.0,-52.0,-54.0,-53.0,-51.0,-33.0,-51.0,-52.0,-53.0,-53.0,-52.0,-52.0,-32.0,-51.0,-51.0,-51.0,-50.0,-54.0,-47.0,-28.0,-44.0,-45.0,-43.0,-43.0,-42.0,-44.0,-21.0,-39.0,-40.0,-39.0
Angus Council,-3.0,-4.0,-17.0,0.0,1.0,-1.0,-1.0,-3.0,1.0,-3.0,0.0,1.0,0.0,0.0,1.0,-5.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-3.0,-1.0,0.0,0.0,-1.0,-2.0,-1.0,-4.0,-7.0,-9.0,-17.0,-21.0,-22.0,-23.0,-25.0,-39.0,-57.0,-63.0,-65.0,-65.0,-56.0,-48.0,-67.0,-66.0,-66.0,-66.0,-65.0,-54.0,-48.0,-68.0,-67.0,-66.0,-66.0,-68.0,-58.0,-52.0,-70.0,-65.0,-65.0,-65.0,-65.0,-52.0,-48.0,-63.0,-62.0,-62.0,-63.0,-62.0,-48.0,-44.0,-61.0,-61.0,-61.0,-61.0,-61.0,-50.0,-46.0,-61.0,-60.0,-60.0,-61.0,-66.0,-48.0,-41.0,-59.0,-58.0,-58.0
Antioquia,7.0,1.0,11.0,12.0,10.0,4.0,11.0,6.0,1.0,11.0,12.0,10.0,9.0,18.0,9.0,3.0,12.0,13.0,11.0,10.0,18.0,10.0,5.0,11.0,12.0,9.0,7.0,15.0,9.0,2.0,-7.0,-17.0,-24.0,-29.0,-31.0,-72.0,-59.0,-85.0,-67.0,-77.0,-78.0,-76.0,-70.0,-61.0,-76.0,-75.0,-76.0,-76.0,-74.0,-68.0,-58.0,-75.0,-75.0,-75.0,-85.0,-86.0,-70.0,-58.0,-71.0,-71.0,-71.0,-71.0,-68.0,-62.0,-54.0,-68.0,-68.0,-68.0,-68.0,-65.0,-57.0,-48.0,-61.0,-61.0,-61.0,-60.0,-73.0,-50.0,-41.0,-55.0,-55.0,-55.0,-55.0,-49.0,-41.0,-33.0,-50.0,-48.0,-49.0
