sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Castelo Branco District,4.0,7.0,7.0,6.0,8.0,6.0,11.0,11.0,25.0,35.0,6.0,5.0,2.0,5.0,3.0,-6.0,3.0,3.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,1.0,-18.0,-40.0,-55.0,-45.0,-46.0,-50.0,-61.0,-75.0,-79.0,-81.0,-71.0,-70.0,-72.0,-72.0,-73.0,-77.0,-81.0,-72.0,-71.0,-69.0,-68.0,-70.0,-75.0,-83.0,-68.0,-65.0,-64.0,-69.0,-81.0,-76.0,-86.0,-70.0,-63.0,-68.0,-68.0,-66.0,-70.0,-74.0,-65.0,-62.0,-63.0,-62.0,-65.0,-70.0,-73.0,-60.0,-62.0,-60.0,-57.0,-74.0,-66.0,-67.0,-54.0,-53.0,-53.0,-51.0,-53.0,-58.0,-64.0,-53.0,-51.0,-54.0
Castile and León,5.0,10.0,1.0,-1.0,1.0,1.0,2.0,10.0,24.0,11.0,6.0,-1.0,-1.0,3.0,4.0,7.0,-1.0,-3.0,0.0,-3.0,-2.0,4.0,10.0,1.0,-1.0,-1.0,-11.0,-33.0,-65.0,-87.0,-81.0,-83.0,-84.0,-85.0,-87.0,-92.0,-94.0,-85.0,-86.0,-87.0,-87.0,-89.0,-92.0,-94.0,-89.0,-93.0,-93.0,-92.0,-90.0,-92.0,-95.0,-88.0,-88.0,-88.0,-94.0,-96.0,-93.0,-95.0,-87.0,-88.0,-88.0,-88.0,-90.0,-93.0,-94.0,-87.0,-87.0,-86.0,-94.0,-88.0,-92.0,-92.0,-85.0,-85.0,-85.0,-83.0,-94.0,-84.0,-82.0,-75.0,-75.0,-76.0,-77.0,-81.0,-84.0,-86.0,-73.0,-76.0,-77.0
Castile-La Mancha,9.0,10.0,-1.0,-2.0,1.0,4.0,3.0,13.0,20.0,5.0,0.0,0.0,2.0,8.0,10.0,9.0,-1.0,-5.0,-2.0,-1.0,0.0,6.0,9.0,-1.0,-1.0,-2.0,-8.0,-35.0,-64.0,-86.0,-78.0,-81.0,-81.0,-91.0,-85.0,-91.0,-93.0,-82.0,-85.0,-85.0,-85.0,-88.0,-91.0,-93.0,-87.0,-92.0,-92.0,-91.0,-89.0,-92.0,-94.0,-85.0,-87.0,-86.0,-94.0,-96.0,-91.0,-94.0,-92.0,-84.0,-85.0,-86.0,-88.0,-92.0,-94.0,-85.0,-85.0,-85.0,-85.0,-87.0,-91.0,-91.0,-83.0,-83.0,-82.0,-81.0,-93.0,-84.0,-83.0,-73.0,-75.0,-74.0,-74.0,-78.0,-83.0,-85.0,-70.0,-75.0,-71.0
Catalonia,2.0,-6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,-3.0,-4.0,-1.0,0.0,-1.0,-1.0,-5.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,-4.0,-4.0,-6.0,-11.0,-32.0,-74.0,-87.0,-82.0,-83.0,-84.0,-85.0,-87.0,-92.0,-94.0,-87.0,-87.0,-88.0,-88.0,-88.0,-92.0,-94.0,-90.0,-92.0,-93.0,-92.0,-89.0,-92.0,-94.0,-88.0,-90.0,-89.0,-88.0,-96.0,-92.0,-94.0,-95.0,-87.0,-87.0,-87.0,-88.0,-92.0,-95.0,-88.0,-89.0,-87.0,-85.0,-87.0,-91.0,-91.0,-84.0,-84.0,-84.0,-81.0,-93.0,-84.0,-83.0,-75.0,-75.0,-75.0,-76.0,-77.0,-83.0,-89.0,-71.0,-71.0,-71.0
Catamarca Province,3.0,-7.0,-4.0,-2.0,-1.0,-3.0,1.0,3.0,-1.0,-23.0,-25.0,1.0,0.0,2.0,6.0,-11.0,-1.0,-8.0,-6.0,-4.0,3.0,3.0,-1.0,-2.0,-4.0,-5.0,-10.0,-5.0,-13.0,-23.0,-25.0,-28.0,-30.0,-37.0,-66.0,-70.0,-75.0,-78.0,-76.0,-71.0,-69.0,-67.0,-66.0,-71.0,-68.0,-73.0,-65.0,-67.0,-61.0,-58.0,-66.0,-60.0,-72.0,-70.0,-71.0,-82.0,-71.0,-73.0,-71.0,-70.0,-69.0,-74.0,-73.0,-76.0,-78.0,-73.0,-74.0,-74.0,-75.0,-74.0,-73.0,-77.0,-73.0,-73.0,-69.0,-64.0,-81.0,-69.0,-72.0,-66.0,-65.0,-62.0,-60.0,-56.0,-55.0,-63.0,-57.0,-54.0,-56.0
Cauca,-14.0,-19.0,-4.0,-7.0,-7.0,-9.0,-8.0,-6.0,-9.0,-11.0,-10.0,-11.0,-8.0,-4.0,4.0,-4.0,-4.0,-5.0,-4.0,-5.0,-6.0,1.0,5.0,-6.0,-12.0,-8.0,-10.0,-13.0,-5.0,-14.0,-13.0,-22.0,-24.0,-28.0,-46.0,-61.0,-84.0,-85.0,-72.0,-81.0,-82.0,-82.0,-80.0,-84.0,-78.0,-77.0,-78.0,-76.0,-77.0,-79.0,-82.0,-76.0,-75.0,-73.0,-81.0,-84.0,-80.0,-83.0,-75.0,-75.0,-75.0,-75.0,-74.0,-85.0,-86.0,-73.0,-74.0,-73.0,-73.0,-74.0,-82.0,-84.0,-67.0,-69.0,-68.0,-64.0,-83.0,-80.0,-82.0,-63.0,-65.0,-62.0,-62.0,-61.0,-73.0,-73.0,-61.0,-64.0,-62.0
Causeway Coast and Glens,-10.0,-2.0,17.0,15.0,8.0,10.0,3.0,-7.0,-4.0,-6.0,-4.0,-4.0,-2.0,1.0,-3.0,1.0,3.0,6.0,10.0,7.0,5.0,1.0,4.0,-2.0,3.0,0.0,-2.0,4.0,-1.0,1.0,16.0,4.0,-14.0,-17.0,-19.0,-42.0,-50.0,-44.0,-69.0,-74.0,-75.0,-78.0,-82.0,-87.0,-75.0,-73.0,-77.0,-77.0,-76.0,-84.0,-86.0,-71.0,-72.0,-73.0,-70.0,-75.0,-80.0,-92.0,-77.0,-74.0,-67.0,-70.0,-72.0,-79.0,-83.0,-66.0,-66.0,-68.0,-67.0,-70.0,-77.0,-81.0,-62.0,-64.0,-65.0,-68.0,-72.0,-78.0,-80.0,-64.0,-64.0,-64.0,-64.0,-71.0,-76.0,-80.0,-59.0,-63.0,-62.0
Celje,4.0,7.0,2.0,7.0,7.0,1.0,2.0,-3.0,15.0,-2.0,-8.0,-19.0,-9.0,-10.0,-11.0,-10.0,-1.0,-5.0,0.0,-3.0,-9.0,-9.0,4.0,-8.0,-5.0,-9.0,-10.0,-35.0,-57.0,-63.0,-68.0,-72.0,-74.0,-75.0,-78.0,-82.0,-91.0,-74.0,-77.0,-80.0,-81.0,-78.0,-79.0,-88.0,-80.0,-78.0,-79.0,-77.0,-76.0,-81.0,-86.0,-72.0,-72.0,-72.0,-69.0,-71.0,-79.0,-84.0,-91.0,-74.0,-71.0,-69.0,-69.0,-75.0,-84.0,-58.0,-59.0,-60.0,-56.0,-58.0,-59.0,-78.0,-85.0,-44.0,-51.0,-32.0,-89.0,-85.0,-58.0,-19.0,-27.0,-28.0,-27.0,-30.0,-36.0,-51.0,-19.0,-29.0,-21.0
Center District,9.0,2.0,3.0,3.0,-4.0,3.0,3.0,0.0,1.0,1.0,4.0,4.0,4.0,6.0,0.0,9.0,28.0,1.0,4.0,1.0,-4.0,3.0,6.0,0.0,-4.0,-4.0,-22.0,-27.0,-35.0,-34.0,-39.0,-54.0,-58.0,-61.0,-67.0,-81.0,-60.0,-59.0,-60.0,-62.0,-74.0,-75.0,-88.0,-67.0,-73.0,-80.0,-79.0,-78.0,-78.0,-90.0,-75.0,-72.0,-69.0,-89.0,-97.0,-85.0,-90.0,-78.0,-77.0,-83.0,-95.0,-73.0,-74.0,-86.0,-67.0,-69.0,-67.0,-66.0,-66.0,-66.0,-82.0,-55.0,-59.0,-65.0,-93.0,-54.0,-52.0,-68.0,-47.0,-48.0,-53.0,-48.0,-42.0,-41.0,-59.0,-32.0,-35.0,-35.0,-34.0
Central Bedfordshire,-11.0,-8.0,12.0,8.0,6.0,4.0,5.0,-3.0,-2.0,0.0,-2.0,2.0,0.0,-1.0,2.0,9.0,7.0,2.0,1.0,-2.0,7.0,3.0,7.0,5.0,2.0,4.0,2.0,0.0,0.0,-5.0,9.0,-3.0,-8.0,-10.0,-17.0,-33.0,-43.0,-27.0,-64.0,-66.0,-68.0,-71.0,-80.0,-82.0,-67.0,-69.0,-71.0,-70.0,-72.0,-77.0,-78.0,-66.0,-69.0,-68.0,-65.0,-75.0,-79.0,-89.0,-75.0,-68.0,-67.0,-68.0,-71.0,-78.0,-77.0,-64.0,-68.0,-67.0,-67.0,-68.0,-73.0,-75.0,-63.0,-71.0,-69.0,-70.0,-70.0,-73.0,-76.0,-61.0,-64.0,-64.0,-59.0,-70.0,-72.0,-76.0,-60.0,-63.0,-62.0
Central Bohemian Region,16.0,17.0,7.0,9.0,5.0,5.0,6.0,11.0,4.0,5.0,5.0,5.0,4.0,1.0,-2.0,13.0,3.0,-4.0,3.0,2.0,1.0,0.0,23.0,3.0,4.0,-4.0,0.0,-13.0,-48.0,-45.0,-52.0,-57.0,-55.0,-59.0,-61.0,-77.0,-72.0,-55.0,-56.0,-55.0,-57.0,-56.0,-63.0,-67.0,-51.0,-54.0,-51.0,-51.0,-55.0,-64.0,-51.0,-41.0,-53.0,-51.0,-40.0,-66.0,-56.0,-44.0,-85.0,-52.0,-50.0,-40.0,-42.0,-42.0,-47.0,-38.0,-38.0,-37.0,-36.0,-40.0,-49.0,-30.0,-26.0,-28.0,-34.0,-21.0,-53.0,-40.0,-32.0,-25.0,-27.0,-25.0,-7.0,-51.0,-14.0,-20.0,-21.0,-9.0,-14.0
Central Denmark Region,-4.0,-11.0,-6.0,-3.0,-1.0,-2.0,-1.0,-5.0,1.0,-2.0,-7.0,-4.0,2.0,17.0,11.0,17.0,11.0,8.0,10.0,11.0,9.0,11.0,9.0,6.0,4.0,5.0,-8.0,-26.0,-32.0,-34.0,-23.0,-26.0,-40.0,-38.0,-42.0,-46.0,-34.0,-33.0,-36.0,-36.0,-35.0,-37.0,-41.0,-34.0,-31.0,-24.0,-31.0,-33.0,-35.0,-38.0,-21.0,-14.0,-13.0,-8.0,-41.0,-62.0,-32.0,-38.0,-56.0,-13.0,-22.0,-22.0,-25.0,-31.0,-18.0,-11.0,-14.0,-16.0,-16.0,-23.0,-27.0,-19.0,-21.0,-19.0,-23.0,-24.0,-27.0,-31.0,-19.0,-19.0,-20.0,-21.0,-10.0,-58.0,-20.0,-16.0,-13.0,-19.0,-19.0
Central Finland,1.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,5.0,2.0,0.0,-1.0,-4.0,-2.0,-3.0,0.0,3.0,-1.0,-1.0,-1.0,6.0,5.0,11.0,-4.0,-6.0,-4.0,-2.0,-6.0,-21.0,-18.0,-14.0,-28.0,-32.0,-37.0,-37.0,-44.0,-41.0,-38.0,-39.0,-40.0,-43.0,-43.0,-50.0,-48.0,-42.0,-45.0,-43.0,-45.0,-45.0,-48.0,-43.0,-39.0,-36.0,-31.0,-28.0,-67.0,-51.0,-59.0,-60.0,-39.0,-38.0,-37.0,-39.0,-47.0,-41.0,-36.0,-34.0,-34.0,-35.0,-36.0,-44.0,-40.0,-32.0,-33.0,-28.0,-24.0,-64.0,-42.0,-36.0,-23.0,-28.0,-27.0,-28.0,-28.0,-30.0,-30.0,-37.0,-30.0,-30.0
Central Java,-5.0,-1.0,-2.0,-4.0,-6.0,-3.0,-1.0,-2.0,0.0,-3.0,-3.0,-5.0,-4.0,-2.0,-2.0,-5.0,5.0,2.0,-4.0,5.0,2.0,-2.0,-1.0,4.0,6.0,5.0,6.0,2.0,1.0,-10.0,-4.0,-9.0,-9.0,-14.0,-16.0,-17.0,-28.0,-22.0,-21.0,-29.0,-27.0,-31.0,-38.0,-44.0,-30.0,-29.0,-22.0,-25.0,-29.0,-32.0,-39.0,-25.0,-25.0,-25.0,-23.0,-32.0,-33.0,-37.0,-22.0,-23.0,-24.0,-23.0,-32.0,-32.0,-35.0,-23.0,-25.0,-20.0,-18.0,-40.0,-42.0,-45.0,-32.0,-32.0,-31.0,-28.0,-35.0,-35.0,-39.0,-27.0,-27.0,-26.0,-25.0,-28.0,-38.0,-32.0,-26.0,-18.0,-18.0
Central Kalimantan,-2.0,-6.0,-2.0,2.0,-5.0,3.0,2.0,0.0,0.0,0.0,-5.0,1.0,0.0,-2.0,-7.0,-6.0,3.0,2.0,5.0,1.0,7.0,2.0,9.0,5.0,5.0,7.0,6.0,-2.0,6.0,2.0,2.0,-1.0,-2.0,-4.0,-13.0,-20.0,-26.0,-25.0,-22.0,-32.0,-31.0,-34.0,-39.0,-44.0,-32.0,-32.0,-27.0,-29.0,-31.0,-37.0,-39.0,-34.0,-35.0,-32.0,-33.0,-35.0,-42.0,-39.0,-32.0,-30.0,-32.0,-29.0,-32.0,-39.0,-41.0,-28.0,-32.0,-30.0,-28.0,-43.0,-50.0,-46.0,-42.0,-42.0,-38.0,-37.0,-42.0,-51.0,-43.0,-35.0,-37.0,-33.0,-37.0,-37.0,-42.0,-37.0,-36.0,-36.0,-37.0
Central Ostrobothnia,9.0,-8.0,-1.0,-2.0,-2.0,3.0,1.0,0.0,-9.0,-3.0,-7.0,-5.0,-1.0,-7.0,-10.0,-6.0,3.0,2.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,-4.0,-1.0,-8.0,-23.0,-29.0,-19.0,-27.0,-35.0,-34.0,-38.0,-41.0,-44.0,-36.0,-41.0,-41.0,-36.0,-39.0,-45.0,-44.0,-40.0,-46.0,-40.0,-42.0,-42.0,-41.0,-38.0,-37.0,-33.0,-28.0,-16.0,-65.0,-43.0,0.0,-59.0,-40.0,-35.0,-30.0,-35.0,-34.0,-33.0,-28.0,-28.0,-34.0,-29.0,-29.0,-32.0,-29.0,-28.0,-31.0,-26.0,-10.0,-59.0,-28.0,0.0,-18.0,-19.0,-25.0,-18.0,-23.0,-17.0,-35.0,-25.0,-21.0,-20.0
Central Sulawesi,0.0,3.0,0.0,-2.0,-1.0,-4.0,-1.0,0.0,0.0,-1.0,1.0,-2.0,-7.0,0.0,4.0,4.0,0.0,-1.0,-3.0,4.0,0.0,6.0,5.0,4.0,3.0,5.0,4.0,0.0,3.0,5.0,1.0,-2.0,-4.0,-9.0,-13.0,-16.0,-20.0,-20.0,-21.0,-35.0,-27.0,-32.0,-38.0,-40.0,-34.0,-33.0,-30.0,-30.0,-31.0,-34.0,-37.0,-31.0,-29.0,-32.0,-29.0,-49.0,-42.0,-40.0,-30.0,-34.0,-32.0,-33.0,-33.0,-37.0,-39.0,-32.0,-31.0,-36.0,-30.0,-48.0,-48.0,-48.0,-42.0,-43.0,-38.0,-41.0,-43.0,-41.0,-42.0,-36.0,-36.0,-32.0,-39.0,-34.0,-36.0,-36.0,-30.0,-28.0,-29.0
Centre-Val de Loire,0.0,13.0,2.0,4.0,-2.0,-4.0,-4.0,-9.0,4.0,-3.0,-3.0,-7.0,-6.0,-4.0,-6.0,-2.0,-4.0,-1.0,-4.0,-7.0,0.0,1.0,3.0,-2.0,-3.0,-3.0,-7.0,-5.0,-18.0,-23.0,-41.0,-64.0,-82.0,-81.0,-82.0,-88.0,-83.0,-80.0,-81.0,-83.0,-82.0,-83.0,-87.0,-86.0,-83.0,-88.0,-89.0,-88.0,-84.0,-87.0,-81.0,-83.0,-81.0,-83.0,-81.0,-81.0,-84.0,-77.0,-90.0,-77.0,-80.0,-79.0,-79.0,-84.0,-81.0,-77.0,-76.0,-78.0,-77.0,-77.0,-82.0,-78.0,-74.0,-73.0,-74.0,-70.0,-90.0,-76.0,-78.0,-67.0,-68.0,-69.0,-65.0,-82.0,-73.0,-74.0,-41.0,-38.0,-45.0
Ceredigion,-21.0,-17.0,-3.0,-8.0,-2.0,-3.0,-9.0,-7.0,-15.0,-14.0,-20.0,-14.0,12.0,-2.0,17.0,27.0,18.0,7.0,3.0,12.0,8.0,22.0,27.0,9.0,2.0,7.0,9.0,7.0,21.0,19.0,15.0,-7.0,-15.0,-11.0,-20.0,-36.0,-44.0,-38.0,-69.0,-74.0,-73.0,-77.0,-82.0,-84.0,-75.0,-83.0,-85.0,-85.0,-77.0,-81.0,-84.0,-70.0,-84.0,-84.0,-80.0,-87.0,-87.0,-94.0,-86.0,-83.0,-81.0,-74.0,-77.0,-81.0,-81.0,-70.0,-74.0,-74.0,-73.0,-75.0,-80.0,-80.0,-74.0,-78.0,-78.0,-77.0,-76.0,-79.0,-82.0,-71.0,-76.0,-74.0,-71.0,-81.0,-79.0,-82.0,-70.0,-74.0,-74.0
Cerknica,12.0,,2.0,0.0,0.0,21.0,25.0,25.0,,0.0,0.0,-8.0,2.0,-3.0,8.0,-24.0,-4.0,-4.0,-18.0,-7.0,-20.0,15.0,,-4.0,0.0,-6.0,-9.0,-23.0,-47.0,-76.0,-73.0,-80.0,-80.0,-79.0,-80.0,-83.0,,-76.0,0.0,-87.0,-86.0,-81.0,-83.0,,-82.0,0.0,-82.0,-82.0,-80.0,-87.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Cerro Largo Department,-3.0,-1.0,8.0,-3.0,5.0,3.0,6.0,23.0,45.0,48.0,-2.0,4.0,17.0,22.0,17.0,8.0,10.0,0.0,4.0,1.0,3.0,-10.0,-1.0,2.0,-16.0,-3.0,-7.0,-10.0,-29.0,-42.0,-24.0,-41.0,-42.0,-48.0,-51.0,-62.0,-74.0,-52.0,-60.0,-56.0,-58.0,-58.0,-69.0,-74.0,-52.0,-57.0,-51.0,-45.0,-45.0,-58.0,-71.0,-45.0,-49.0,-48.0,-57.0,-75.0,-66.0,-70.0,0.0,-50.0,-46.0,-45.0,-45.0,-56.0,-65.0,-40.0,-44.0,-43.0,-47.0,-47.0,-56.0,-68.0,-40.0,-53.0,-39.0,-34.0,-69.0,-51.0,-62.0,-32.0,-33.0,-33.0,-33.0,-30.0,-38.0,-52.0,-29.0,-36.0,-30.0
Cesar,-16.0,-18.0,-3.0,-2.0,-4.0,-3.0,-4.0,-6.0,-8.0,-10.0,-7.0,-8.0,-8.0,-5.0,-2.0,-4.0,-2.0,-3.0,-1.0,-6.0,-8.0,-5.0,1.0,-9.0,-8.0,-7.0,-7.0,-9.0,-9.0,-13.0,-14.0,-16.0,-19.0,-25.0,-38.0,-54.0,-78.0,-81.0,-65.0,-84.0,-83.0,-83.0,-84.0,-84.0,-79.0,-77.0,-77.0,-78.0,-81.0,-82.0,-83.0,-80.0,-77.0,-74.0,-83.0,-88.0,-84.0,-84.0,-78.0,-75.0,-75.0,-75.0,-77.0,-79.0,-82.0,-75.0,-75.0,-72.0,-73.0,-75.0,-78.0,-80.0,-72.0,-70.0,-68.0,-68.0,-75.0,-76.0,-77.0,-68.0,-66.0,-64.0,-65.0,-66.0,-71.0,-69.0,-65.0,-61.0,-60.0
Ceuta,-3.0,3.0,-3.0,-9.0,-11.0,-8.0,-21.0,-15.0,-7.0,-11.0,-6.0,-5.0,6.0,8.0,22.0,8.0,-11.0,-2.0,1.0,-8.0,-8.0,1.0,3.0,-2.0,-4.0,-1.0,-7.0,-27.0,-54.0,-78.0,-79.0,-82.0,-82.0,-84.0,-86.0,-88.0,-87.0,-82.0,-87.0,-85.0,-84.0,-86.0,-88.0,-89.0,-84.0,-89.0,-90.0,-90.0,-87.0,-89.0,-90.0,-83.0,-93.0,-92.0,-97.0,-97.0,-95.0,-96.0,-90.0,-92.0,-92.0,-92.0,-93.0,-94.0,-96.0,-91.0,-90.0,-89.0,-89.0,-91.0,-94.0,-95.0,-88.0,-88.0,-88.0,-88.0,-96.0,-88.0,-88.0,-82.0,-82.0,-83.0,-84.0,-85.0,-88.0,-92.0,-70.0,-75.0,-76.0
Chaco Province,-18.0,-2.0,2.0,-12.0,5.0,-1.0,-2.0,2.0,3.0,-22.0,-21.0,7.0,-1.0,-1.0,6.0,0.0,5.0,5.0,5.0,4.0,8.0,11.0,17.0,6.0,10.0,5.0,-2.0,-8.0,-11.0,-27.0,-29.0,-38.0,-60.0,-62.0,-73.0,-75.0,-80.0,-81.0,-82.0,-75.0,-77.0,-80.0,-76.0,-79.0,-72.0,-77.0,-69.0,-76.0,-69.0,-67.0,-72.0,-64.0,-78.0,-77.0,-78.0,-90.0,-79.0,-82.0,-78.0,-77.0,-77.0,-80.0,-81.0,-82.0,-88.0,-81.0,-80.0,-80.0,-81.0,-81.0,-81.0,-88.0,-81.0,-78.0,-77.0,-74.0,-89.0,-76.0,-84.0,-74.0,-74.0,-71.0,-71.0,-70.0,-70.0,-80.0,-69.0,-69.0,-68.0
Chandigarh,0.0,0.0,7.0,7.0,0.0,-1.0,-9.0,0.0,-6.0,4.0,5.0,0.0,1.0,-1.0,-7.0,6.0,8.0,7.0,2.0,-1.0,-16.0,-12.0,-2.0,14.0,-29.0,-9.0,-5.0,-9.0,-15.0,-8.0,0.0,-7.0,-15.0,-19.0,-38.0,-60.0,-92.0,-77.0,-92.0,-92.0,-91.0,-90.0,-89.0,-90.0,-90.0,-90.0,-91.0,-91.0,-90.0,-91.0,-90.0,-90.0,-91.0,-92.0,-92.0,-93.0,-93.0,-93.0,-92.0,-92.0,-92.0,-94.0,-94.0,-95.0,-95.0,-94.0,-94.0,-94.0,-94.0,-95.0,-95.0,-95.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-95.0,-84.0,-85.0,-84.0,-85.0,-85.0,-87.0,-91.0,-83.0,-84.0,-85.0
Cheshire East,-14.0,-6.0,7.0,9.0,2.0,1.0,1.0,-3.0,0.0,-3.0,0.0,-2.0,1.0,1.0,1.0,7.0,4.0,2.0,4.0,4.0,6.0,1.0,7.0,-2.0,2.0,1.0,0.0,1.0,-7.0,-5.0,0.0,-9.0,-19.0,-17.0,-22.0,-47.0,-54.0,-39.0,-69.0,-72.0,-72.0,-75.0,-83.0,-84.0,-73.0,-72.0,-74.0,-74.0,-75.0,-81.0,-81.0,-70.0,-71.0,-71.0,-68.0,-78.0,-80.0,-90.0,-75.0,-68.0,-69.0,-69.0,-72.0,-81.0,-78.0,-67.0,-68.0,-68.0,-67.0,-69.0,-76.0,-77.0,-65.0,-69.0,-70.0,-70.0,-73.0,-78.0,-78.0,-67.0,-66.0,-67.0,-64.0,-75.0,-77.0,-80.0,-66.0,-67.0,-65.0
Cheshire West and Chester,-12.0,0.0,20.0,19.0,12.0,8.0,7.0,-3.0,-1.0,-1.0,1.0,-2.0,1.0,0.0,2.0,10.0,4.0,0.0,1.0,3.0,4.0,-1.0,11.0,-4.0,1.0,-2.0,-2.0,-2.0,-8.0,-4.0,-3.0,-13.0,-23.0,-21.0,-29.0,-54.0,-62.0,-49.0,-74.0,-77.0,-77.0,-79.0,-87.0,-88.0,-78.0,-77.0,-79.0,-78.0,-79.0,-86.0,-87.0,-77.0,-77.0,-77.0,-74.0,-83.0,-86.0,-93.0,-82.0,-75.0,-76.0,-76.0,-78.0,-85.0,-85.0,-75.0,-74.0,-76.0,-74.0,-76.0,-82.0,-84.0,-73.0,-76.0,-76.0,-78.0,-78.0,-83.0,-84.0,-74.0,-74.0,-74.0,-71.0,-81.0,-83.0,-85.0,-73.0,-72.0,-72.0
Chhattisgarh,1.0,0.0,0.0,0.0,0.0,2.0,-3.0,-4.0,-5.0,-6.0,-2.0,1.0,0.0,-1.0,-3.0,-3.0,-2.0,-5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-52.0,-18.0,-7.0,-5.0,-10.0,-12.0,-5.0,-7.0,-5.0,-14.0,-20.0,-36.0,-75.0,-56.0,-64.0,-69.0,-70.0,-71.0,-72.0,-72.0,-70.0,-69.0,-70.0,-69.0,-67.0,-69.0,-70.0,-70.0,-70.0,-71.0,-71.0,-72.0,-72.0,-73.0,-71.0,-71.0,-71.0,-80.0,-84.0,-85.0,-85.0,-81.0,-80.0,-80.0,-79.0,-79.0,-79.0,-80.0,-78.0,-77.0,-78.0,-77.0,-78.0,-78.0,-79.0,-74.0,-74.0,-72.0,-71.0,-69.0,-84.0,-83.0,-67.0,-68.0,-68.0
Chiapas,5.0,5.0,0.0,-2.0,-3.0,-3.0,-7.0,-6.0,-3.0,-8.0,-6.0,-6.0,-4.0,0.0,2.0,0.0,-3.0,-5.0,-5.0,-4.0,-7.0,-3.0,-4.0,-10.0,-7.0,-7.0,-4.0,2.0,3.0,0.0,-6.0,-5.0,-8.0,-10.0,-17.0,-25.0,-34.0,-28.0,-31.0,-34.0,-35.0,-38.0,-38.0,-46.0,-32.0,-35.0,-37.0,-46.0,-54.0,-56.0,-63.0,-53.0,-52.0,-53.0,-60.0,-73.0,-69.0,-68.0,-54.0,-54.0,-51.0,-50.0,-55.0,-59.0,-64.0,-53.0,-55.0,-56.0,-56.0,-59.0,-61.0,-66.0,-56.0,-55.0,-52.0,-44.0,-60.0,-58.0,-65.0,-52.0,-55.0,-52.0,-53.0,-55.0,-55.0,-60.0,-54.0,-53.0,-52.0
Chiba,-3.0,-12.0,-3.0,3.0,-1.0,0.0,-2.0,-6.0,0.0,24.0,-1.0,-8.0,-4.0,-1.0,-11.0,-12.0,-18.0,-3.0,-17.0,-10.0,-10.0,-14.0,-20.0,-10.0,-12.0,-5.0,-4.0,-7.0,-23.0,-7.0,-9.0,-2.0,-4.0,1.0,13.0,-8.0,-10.0,-9.0,-3.0,-1.0,1.0,-9.0,-22.0,-43.0,-10.0,-7.0,-25.0,-14.0,-15.0,-27.0,-35.0,-16.0,-13.0,-27.0,-28.0,-30.0,-34.0,-42.0,-50.0,-23.0,-25.0,-29.0,-30.0,-61.0,-40.0,-44.0,-31.0,-36.0,-35.0,-37.0,-43.0,-48.0,-39.0,-28.0,-27.0,-29.0,-34.0,-44.0,-45.0,-30.0,-20.0,-38.0,-32.0,-35.0,-41.0,-42.0,-34.0,-31.0,-32.0
