sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Friesland,-3.0,-19.0,-2.0,-2.0,-5.0,-4.0,-2.0,1.0,0.0,-6.0,8.0,7.0,3.0,6.0,4.0,6.0,0.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,5.0,13.0,21.0,5.0,6.0,13.0,2.0,-1.0,-5.0,-6.0,-11.0,-17.0,-9.0,-15.0,-17.0,-18.0,-19.0,-21.0,-28.0,-22.0,-18.0,-18.0,-19.0,-17.0,-18.0,-15.0,-17.0,-13.0,-13.0,-8.0,-9.0,-5.0,-58.0,-43.0,-14.0,-14.0,-14.0,-13.0,-14.0,-15.0,-12.0,-11.0,-12.0,-9.0,-8.0,-4.0,-4.0,-16.0,-10.0,-8.0,-8.0,-11.0,-7.0,-10.0,-6.0,-10.0,-5.0,-2.0,-1.0,6.0,-5.0,-9.0,-8.0,-6.0
Friuli-Venezia Giulia,1.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,15.0,26.0,3.0,-7.0,-4.0,-5.0,-1.0,-13.0,-5.0,-2.0,0.0,1.0,-1.0,3.0,9.0,1.0,9.0,-6.0,-13.0,-18.0,-38.0,-55.0,-31.0,-34.0,-37.0,-36.0,-30.0,-45.0,-95.0,-39.0,-41.0,-45.0,-46.0,-37.0,-47.0,-94.0,-44.0,-37.0,-36.0,-35.0,-29.0,-42.0,-94.0,-35.0,-32.0,-32.0,-25.0,-16.0,-36.0,-95.0,-96.0,-36.0,-31.0,-30.0,-25.0,-40.0,-93.0,-42.0,-38.0,-37.0,-31.0,-12.0,-93.0,-91.0,-22.0,-28.0,-29.0,-10.0,-91.0,-27.0,-85.0,-19.0,-21.0,-23.0,-23.0,-16.0,-20.0,-85.0,-29.0,-23.0,-20.0
Fujairah,-1.0,-2.0,-2.0,2.0,-2.0,-2.0,-7.0,-4.0,-5.0,-2.0,1.0,-1.0,1.0,-6.0,0.0,7.0,9.0,6.0,1.0,3.0,-3.0,0.0,5.0,4.0,7.0,3.0,1.0,-5.0,-2.0,2.0,1.0,1.0,-4.0,-8.0,-19.0,-15.0,-17.0,4.0,-8.0,-21.0,-25.0,-57.0,-43.0,-27.0,-26.0,-24.0,-24.0,-26.0,-40.0,-27.0,-21.0,-21.0,-20.0,-22.0,-28.0,-40.0,-26.0,-22.0,-20.0,-20.0,-23.0,-22.0,-36.0,-30.0,-25.0,-24.0,-23.0,-20.0,-20.0,-39.0,-29.0,-27.0,-22.0,-19.0,-19.0,-23.0,-35.0,-23.0,-17.0,-18.0,-16.0,-14.0,-20.0,-35.0,-23.0,-20.0,-20.0,-17.0,-21.0
Fukui,3.0,-1.0,1.0,-1.0,5.0,4.0,5.0,3.0,5.0,13.0,5.0,7.0,7.0,17.0,15.0,12.0,8.0,9.0,5.0,3.0,5.0,6.0,4.0,3.0,2.0,4.0,6.0,4.0,6.0,1.0,1.0,3.0,5.0,9.0,10.0,9.0,2.0,4.0,4.0,8.0,12.0,5.0,6.0,5.0,6.0,8.0,1.0,7.0,10.0,9.0,3.0,6.0,5.0,3.0,2.0,4.0,2.0,-6.0,-7.0,0.0,5.0,2.0,3.0,-8.0,-5.0,-7.0,-3.0,-4.0,-8.0,0.0,-1.0,-11.0,-2.0,4.0,0.0,4.0,4.0,-2.0,-6.0,0.0,6.0,-3.0,2.0,2.0,-3.0,-3.0,0.0,0.0,1.0
Fukuoka,4.0,-3.0,-1.0,-3.0,1.0,3.0,2.0,3.0,6.0,3.0,3.0,4.0,6.0,10.0,5.0,8.0,6.0,5.0,2.0,3.0,1.0,-4.0,4.0,0.0,-3.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,-1.0,2.0,1.0,6.0,1.0,-5.0,-2.0,6.0,3.0,3.0,-3.0,6.0,4.0,5.0,3.0,8.0,4.0,-2.0,0.0,1.0,0.0,-18.0,-10.0,-1.0,4.0,2.0,-4.0,-4.0,-14.0,-4.0,-5.0,-6.0,-7.0,-3.0,-5.0,-10.0,-3.0,-2.0,-7.0,1.0,-2.0,-5.0,-21.0,-5.0,-6.0,-7.0,-2.0,-2.0,-11.0,-7.0,-1.0,-3.0,-2.0
Fukushima,3.0,-2.0,0.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,5.0,6.0,6.0,16.0,11.0,14.0,1.0,8.0,0.0,1.0,-1.0,2.0,-1.0,1.0,1.0,5.0,5.0,3.0,-1.0,5.0,0.0,4.0,4.0,10.0,8.0,5.0,2.0,-1.0,2.0,7.0,9.0,5.0,4.0,-7.0,2.0,7.0,6.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,-11.0,3.0,9.0,5.0,6.0,-17.0,-1.0,-5.0,-1.0,-3.0,-3.0,-1.0,-2.0,-6.0,-2.0,1.0,-4.0,2.0,2.0,-7.0,-8.0,-6.0,2.0,-7.0,0.0,-2.0,-5.0,-3.0,-4.0,0.0,0.0
Gabrovo,2.0,3.0,7.0,2.0,8.0,-1.0,4.0,-2.0,4.0,0.0,2.0,7.0,12.0,9.0,17.0,12.0,21.0,-7.0,8.0,12.0,12.0,19.0,25.0,5.0,0.0,7.0,9.0,10.0,4.0,-23.0,-18.0,-23.0,-17.0,-15.0,-20.0,-30.0,-36.0,-27.0,-38.0,-25.0,-21.0,-23.0,-29.0,-34.0,-21.0,-26.0,-20.0,-18.0,-19.0,-28.0,-32.0,-15.0,-16.0,-6.0,-5.0,-8.0,-12.0,-24.0,-8.0,-14.0,8.0,15.0,-14.0,-31.0,-42.0,-41.0,-17.0,-7.0,-7.0,-11.0,-12.0,-19.0,-8.0,-10.0,-4.0,6.0,-15.0,-17.0,-20.0,-3.0,9.0,-10.0,7.0,2.0,2.0,-3.0,2.0,0.0,8.0
Galați,2.0,7.0,1.0,4.0,5.0,4.0,11.0,-3.0,0.0,-2.0,6.0,8.0,-2.0,10.0,8.0,21.0,-1.0,2.0,3.0,0.0,12.0,7.0,19.0,3.0,10.0,15.0,17.0,14.0,4.0,7.0,-11.0,-15.0,-12.0,-18.0,-10.0,-20.0,-17.0,-37.0,-28.0,-47.0,-52.0,-43.0,-48.0,-51.0,-41.0,-43.0,-41.0,-39.0,-34.0,-41.0,-44.0,-37.0,-35.0,-33.0,-33.0,-22.0,-23.0,-39.0,-31.0,-21.0,-12.0,-8.0,-13.0,-35.0,-93.0,-79.0,-40.0,-35.0,-31.0,-26.0,-35.0,-37.0,-32.0,-32.0,-30.0,-22.0,-39.0,-36.0,-34.0,-30.0,-27.0,-29.0,-28.0,-18.0,-22.0,-23.0,-22.0,-20.0,-13.0
Galicia,-2.0,-17.0,3.0,0.0,-1.0,3.0,1.0,1.0,18.0,14.0,-38.0,1.0,5.0,4.0,1.0,-11.0,4.0,-3.0,-1.0,1.0,1.0,0.0,-1.0,5.0,8.0,9.0,28.0,31.0,-5.0,-60.0,-27.0,-36.0,-26.0,-91.0,-29.0,-51.0,-76.0,-42.0,-46.0,-49.0,-50.0,-45.0,-58.0,-77.0,-50.0,-50.0,-51.0,-51.0,-46.0,-54.0,-79.0,-48.0,-35.0,-24.0,-83.0,-94.0,-38.0,-75.0,-43.0,-40.0,-45.0,-46.0,-42.0,-51.0,-75.0,-49.0,-45.0,-48.0,-46.0,-43.0,-49.0,-68.0,-45.0,-42.0,-41.0,-25.0,-92.0,-26.0,-44.0,-32.0,-30.0,-31.0,-30.0,-30.0,-35.0,-47.0,-16.0,-19.0,-22.0
Garissa County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garkalne Municipality,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Gauteng,0.0,-1.0,-8.0,-12.0,-12.0,-5.0,-7.0,-7.0,-5.0,-11.0,-2.0,0.0,7.0,9.0,15.0,20.0,6.0,4.0,5.0,8.0,9.0,8.0,4.0,-4.0,-8.0,-8.0,-4.0,0.0,2.0,1.0,7.0,-4.0,-5.0,-4.0,2.0,-6.0,-12.0,-3.0,21.0,38.0,68.0,-61.0,-60.0,-60.0,-50.0,-48.0,-43.0,-42.0,-43.0,-54.0,-50.0,-46.0,-45.0,-45.0,-34.0,-60.0,-45.0,-53.0,-59.0,-47.0,-39.0,-38.0,-38.0,-48.0,-51.0,-45.0,-46.0,-45.0,-42.0,-34.0,-34.0,-39.0,-48.0,-40.0,-36.0,-25.0,-27.0,-20.0,-26.0,-20.0,-24.0,-19.0,-17.0,-19.0,-15.0,-22.0,-29.0,-29.0,-27.0
Gavleborg County,-1.0,-6.0,-3.0,0.0,2.0,4.0,2.0,-2.0,5.0,2.0,14.0,3.0,8.0,3.0,7.0,-8.0,1.0,-2.0,-10.0,3.0,-1.0,0.0,-4.0,1.0,1.0,1.0,11.0,6.0,7.0,1.0,3.0,1.0,-4.0,-1.0,-5.0,-6.0,-7.0,-7.0,-9.0,1.0,-2.0,-4.0,-4.0,-10.0,-7.0,-6.0,-4.0,-6.0,-7.0,-5.0,-8.0,-2.0,2.0,11.0,20.0,-26.0,-19.0,-14.0,-22.0,-7.0,-6.0,-4.0,-6.0,-7.0,-11.0,-1.0,-4.0,-4.0,-1.0,1.0,-1.0,-5.0,-2.0,-2.0,6.0,19.0,-28.0,-4.0,-8.0,-3.0,-1.0,-2.0,0.0,-2.0,-2.0,-9.0,-1.0,-5.0,-3.0
Gelderland,1.0,-4.0,0.0,6.0,1.0,2.0,4.0,-1.0,-14.0,-7.0,6.0,-2.0,-2.0,-1.0,1.0,4.0,-2.0,5.0,2.0,-1.0,3.0,1.0,0.0,2.0,2.0,4.0,11.0,22.0,8.0,12.0,18.0,13.0,4.0,4.0,-2.0,-6.0,-15.0,-6.0,-6.0,-13.0,-12.0,-13.0,-16.0,-28.0,-18.0,-10.0,-14.0,-13.0,-12.0,-13.0,-14.0,-13.0,-5.0,-8.0,0.0,-2.0,0.0,-62.0,-50.0,-8.0,-12.0,-8.0,-8.0,-12.0,-15.0,-12.0,-5.0,-9.0,-4.0,-4.0,-3.0,0.0,-19.0,-3.0,-7.0,-4.0,-8.0,-7.0,-10.0,-5.0,-6.0,-4.0,0.0,3.0,7.0,-11.0,-8.0,0.0,-5.0
Geneva,-5.0,29.0,-6.0,1.0,-3.0,2.0,1.0,2.0,42.0,2.0,2.0,-2.0,0.0,10.0,6.0,29.0,-6.0,5.0,4.0,-7.0,6.0,4.0,43.0,0.0,-1.0,7.0,12.0,30.0,20.0,34.0,29.0,4.0,-9.0,-12.0,-11.0,-27.0,-59.0,-30.0,-31.0,-30.0,-30.0,-24.0,-27.0,-60.0,-35.0,-10.0,-12.0,-12.0,-12.0,-15.0,-35.0,-16.0,-18.0,-15.0,-2.0,-79.0,-8.0,0.0,-86.0,-20.0,-26.0,-29.0,-26.0,-30.0,0.0,-34.0,-30.0,-29.0,-28.0,-22.0,-23.0,0.0,-22.0,-24.0,-19.0,-27.0,-24.0,-19.0,0.0,-19.0,-20.0,-16.0,-15.0,-11.0,-12.0,-36.0,-15.0,-9.0,-18.0
Georgia,275.0,-638.0,-200.0,-635.0,196.0,-926.0,-23.0,-86.0,178.0,-618.0,8.0,530.0,844.0,895.0,876.0,1122.0,507.0,1262.0,123.0,74.0,645.0,884.0,831.0,953.0,875.0,1168.0,2821.0,4274.0,2814.0,1935.0,2619.0,1776.0,1402.0,1997.0,1753.0,1514.0,-458.0,-92.0,-631.0,-453.0,-525.0,-735.0,-431.0,-1308.0,-898.0,-1096.0,1022.0,2405.0,935.0,-1955.0,-2260.0,-834.0,-713.0,-636.0,-417.0,-439.0,-166.0,-2265.0,-743.0,-549.0,-185.0,-260.0,-515.0,-348.0,-1326.0,-495.0,-316.0,-322.0,-924.0,-324.0,-149.0,-412.0,-223.0,-111.0,-185.0,131.0,242.0,266.0,40.0,88.0,337.0,198.0,277.0,38.0,952.0,617.0,-19.0,127.0,202.0
Gharbia Governorate,8.0,3.0,1.0,3.0,-6.0,-5.0,4.0,0.0,-4.0,-13.0,-1.0,2.0,2.0,12.0,7.0,6.0,5.0,12.0,9.0,8.0,8.0,12.0,5.0,2.0,10.0,12.0,-59.0,-37.0,-7.0,2.0,0.0,-2.0,-3.0,-11.0,-10.0,-12.0,-19.0,-25.0,-16.0,-30.0,-29.0,-49.0,-49.0,-24.0,-28.0,-24.0,-25.0,-20.0,-16.0,-23.0,5.0,-3.0,7.0,3.0,5.0,-7.0,-14.0,2.0,-4.0,0.0,-2.0,3.0,-11.0,-17.0,8.0,-38.0,13.0,13.0,15.0,-6.0,-1.0,-1.0,-5.0,3.0,1.0,-2.0,13.0,3.0,1.0,-2.0,7.0,10.0,9.0,19.0,19.0,14.0,12.0,17.0,9.0
Gifu,4.0,-6.0,4.0,-1.0,3.0,4.0,3.0,0.0,6.0,9.0,6.0,5.0,8.0,16.0,16.0,11.0,9.0,9.0,1.0,4.0,4.0,7.0,-3.0,4.0,-3.0,5.0,6.0,4.0,2.0,5.0,2.0,3.0,4.0,7.0,10.0,7.0,3.0,2.0,3.0,6.0,10.0,1.0,5.0,3.0,4.0,5.0,-4.0,6.0,6.0,9.0,6.0,6.0,4.0,3.0,3.0,5.0,4.0,-5.0,-10.0,2.0,5.0,4.0,2.0,-11.0,-3.0,-7.0,-2.0,-5.0,-5.0,-2.0,-3.0,-8.0,-3.0,1.0,-5.0,6.0,2.0,-3.0,-6.0,-1.0,5.0,-12.0,0.0,-1.0,-7.0,-11.0,-2.0,-1.0,-3.0
Gisborne,-5.0,-6.0,-6.0,0.0,2.0,-5.0,-7.0,-2.0,-4.0,-4.0,-4.0,2.0,-3.0,-1.0,4.0,-5.0,-4.0,-6.0,-4.0,4.0,4.0,-3.0,-5.0,-2.0,-6.0,0.0,1.0,3.0,-1.0,-2.0,4.0,9.0,9.0,12.0,7.0,1.0,-8.0,28.0,9.0,4.0,-55.0,-44.0,-51.0,-48.0,-44.0,-37.0,-38.0,-35.0,-36.0,-45.0,-42.0,0.0,0.0,0.0,0.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giurgiu County,10.0,10.0,4.0,4.0,4.0,3.0,11.0,2.0,4.0,2.0,5.0,13.0,6.0,11.0,17.0,25.0,-1.0,-1.0,6.0,1.0,10.0,17.0,23.0,3.0,11.0,30.0,23.0,19.0,15.0,21.0,1.0,-6.0,1.0,-6.0,2.0,-1.0,2.0,-25.0,-23.0,-35.0,-42.0,-33.0,-37.0,-38.0,-29.0,-30.0,-27.0,-31.0,-23.0,-30.0,-35.0,-26.0,-23.0,-19.0,-20.0,-9.0,-9.0,-21.0,-18.0,-11.0,5.0,10.0,3.0,-20.0,-91.0,-73.0,-28.0,-15.0,-12.0,-12.0,-19.0,-21.0,-14.0,-13.0,-12.0,-4.0,-20.0,-19.0,-24.0,-18.0,-13.0,-10.0,-10.0,1.0,0.0,-4.0,-4.0,-4.0,-2.0
Giza Governorate,9.0,6.0,4.0,8.0,0.0,1.0,5.0,5.0,2.0,-11.0,-2.0,7.0,7.0,10.0,8.0,8.0,9.0,12.0,9.0,8.0,10.0,10.0,7.0,5.0,11.0,14.0,-53.0,-38.0,-10.0,5.0,5.0,4.0,-1.0,-5.0,-12.0,-14.0,-20.0,-26.0,-16.0,-30.0,-27.0,-54.0,-49.0,-25.0,-30.0,-28.0,-26.0,-21.0,-31.0,-29.0,-16.0,-14.0,-4.0,-6.0,-1.0,-22.0,-18.0,-12.0,-16.0,-12.0,-13.0,-5.0,-24.0,-21.0,-6.0,-38.0,-3.0,-2.0,5.0,-28.0,-20.0,-16.0,-18.0,-12.0,-12.0,-10.0,-11.0,-12.0,-10.0,-12.0,-7.0,-6.0,-6.0,-7.0,-4.0,-4.0,-6.0,-5.0,-9.0
Glarus,10.0,0.0,-5.0,-1.0,-10.0,0.0,8.0,2.0,0.0,1.0,3.0,5.0,4.0,18.0,8.0,0.0,1.0,8.0,0.0,-1.0,3.0,-1.0,0.0,1.0,-3.0,2.0,9.0,27.0,12.0,0.0,29.0,1.0,0.0,5.0,3.0,-32.0,0.0,-21.0,-19.0,-20.0,-19.0,-16.0,-19.0,0.0,-22.0,-6.0,2.0,-80.0,24.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glasgow City,-8.0,-3.0,0.0,2.0,0.0,1.0,-6.0,-3.0,0.0,0.0,4.0,0.0,3.0,0.0,-1.0,-1.0,5.0,4.0,8.0,6.0,5.0,0.0,3.0,3.0,5.0,5.0,12.0,13.0,9.0,9.0,13.0,13.0,18.0,21.0,4.0,-5.0,-18.0,-17.0,-26.0,-31.0,-34.0,-35.0,-39.0,-44.0,-37.0,-34.0,-34.0,-36.0,-35.0,-37.0,-41.0,-36.0,-31.0,-33.0,-31.0,-32.0,-33.0,-43.0,-42.0,-34.0,-31.0,-32.0,-32.0,-33.0,-37.0,-34.0,-31.0,-32.0,-30.0,-29.0,-30.0,-36.0,-34.0,-32.0,-34.0,-28.0,-29.0,-28.0,-33.0,-32.0,-26.0,-24.0,-25.0,-28.0,-29.0,-34.0,-28.0,-27.0,-24.0
Gloucestershire,-8.0,-4.0,3.0,1.0,0.0,1.0,-2.0,-1.0,-3.0,-1.0,4.0,0.0,1.0,0.0,3.0,3.0,5.0,1.0,2.0,5.0,4.0,2.0,2.0,6.0,4.0,5.0,11.0,7.0,6.0,5.0,20.0,23.0,17.0,18.0,7.0,2.0,-13.0,-9.0,-25.0,-28.0,-28.0,-32.0,-41.0,-48.0,-35.0,-32.0,-36.0,-34.0,-33.0,-40.0,-45.0,-34.0,-32.0,-31.0,-22.0,-40.0,-35.0,-71.0,-45.0,-29.0,-31.0,-30.0,-37.0,-42.0,-41.0,-33.0,-31.0,-30.0,-29.0,-31.0,-33.0,-38.0,-31.0,-36.0,-31.0,-32.0,-32.0,-33.0,-40.0,-30.0,-28.0,-26.0,-18.0,-34.0,-32.0,-41.0,-28.0,-24.0,-27.0
Goa,-7.0,-7.0,-4.0,-1.0,-5.0,-3.0,-7.0,-4.0,3.0,-4.0,-7.0,-11.0,-11.0,-13.0,-12.0,-8.0,-6.0,-6.0,-4.0,-7.0,-7.0,-6.0,-4.0,4.0,-20.0,-4.0,-7.0,-11.0,-12.0,-13.0,-8.0,-10.0,-8.0,-9.0,-9.0,-13.0,-86.0,-72.0,-47.0,-81.0,-78.0,-70.0,-79.0,-78.0,-73.0,-70.0,-70.0,-71.0,-71.0,-74.0,-76.0,-69.0,-62.0,-62.0,-60.0,-68.0,-63.0,-66.0,-59.0,-61.0,-57.0,-54.0,-55.0,-63.0,-63.0,-55.0,-51.0,-53.0,-53.0,-53.0,-58.0,-59.0,-49.0,-47.0,-45.0,-45.0,-49.0,-46.0,-50.0,-35.0,-31.0,-27.0,-26.0,-29.0,-33.0,-40.0,-25.0,-25.0,-24.0
Gombe,1.0,-9.0,-2.0,0.0,-2.0,1.0,9.0,0.0,-10.0,8.0,7.0,1.0,8.0,11.0,5.0,-7.0,3.0,8.0,7.0,10.0,12.0,12.0,-1.0,10.0,6.0,2.0,3.0,4.0,-6.0,-9.0,4.0,-4.0,-7.0,-13.0,-7.0,-9.0,-21.0,-12.0,-16.0,-18.0,-15.0,-9.0,0.0,-10.0,-5.0,-6.0,-13.0,-18.0,-11.0,-7.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gorj County,12.0,13.0,7.0,8.0,5.0,3.0,6.0,-10.0,-5.0,-4.0,3.0,0.0,-1.0,-1.0,7.0,25.0,-2.0,0.0,-6.0,-2.0,2.0,7.0,19.0,-4.0,3.0,3.0,1.0,8.0,2.0,17.0,-9.0,-13.0,-13.0,-20.0,-15.0,-19.0,-6.0,-40.0,-27.0,-47.0,-53.0,-47.0,-47.0,-48.0,-40.0,-40.0,-42.0,-41.0,-37.0,-42.0,-43.0,-36.0,-33.0,-34.0,-33.0,-24.0,-20.0,-32.0,-26.0,-17.0,-8.0,-8.0,-16.0,-39.0,-95.0,-86.0,-42.0,-38.0,-28.0,-28.0,-43.0,-39.0,-33.0,-30.0,-30.0,-28.0,-44.0,-38.0,-43.0,-30.0,-30.0,-30.0,-32.0,-25.0,-27.0,-28.0,-24.0,-21.0,-18.0
Gornja Radgona,0.0,,0.0,0.0,0.0,0.0,0.0,-7.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,2.0,,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-26.0,-26.0,-27.0,-42.0,,0.0,0.0,-26.0,-40.0,-29.0,-33.0,,-36.0,0.0,-38.0,-30.0,-27.0,-42.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Gorontalo,0.0,-2.0,-3.0,-4.0,-7.0,-4.0,-4.0,-4.0,-5.0,-3.0,-7.0,-2.0,-2.0,1.0,5.0,5.0,-6.0,5.0,0.0,7.0,-9.0,9.0,5.0,0.0,5.0,5.0,5.0,6.0,8.0,7.0,8.0,3.0,4.0,0.0,2.0,4.0,-6.0,2.0,-3.0,-16.0,-10.0,-10.0,-12.0,-18.0,-14.0,-9.0,-15.0,-4.0,-8.0,-9.0,-12.0,-8.0,-9.0,-13.0,-4.0,-36.0,-31.0,-28.0,-15.0,-16.0,-16.0,-16.0,-14.0,-20.0,-25.0,-24.0,-14.0,-13.0,-3.0,-35.0,-33.0,-36.0,-27.0,-27.0,-28.0,-24.0,-27.0,-22.0,-28.0,-31.0,-33.0,-31.0,-36.0,-30.0,-31.0,-34.0,-22.0,-19.0,-21.0
Gotland County,-8.0,-9.0,1.0,0.0,-3.0,0.0,-1.0,-2.0,-3.0,3.0,9.0,0.0,0.0,-3.0,4.0,-2.0,4.0,3.0,-4.0,-1.0,-2.0,1.0,-1.0,-2.0,-4.0,4.0,4.0,4.0,-3.0,-3.0,1.0,1.0,-6.0,-6.0,-3.0,-5.0,-7.0,-5.0,-6.0,5.0,1.0,-3.0,-2.0,-6.0,-7.0,-2.0,-3.0,-4.0,-3.0,-9.0,-8.0,5.0,8.0,15.0,21.0,-23.0,-17.0,-13.0,-17.0,-4.0,-5.0,-6.0,-1.0,-8.0,-7.0,3.0,-1.0,0.0,-2.0,5.0,-6.0,-4.0,4.0,3.0,9.0,18.0,-29.0,-9.0,-2.0,6.0,3.0,4.0,2.0,4.0,-2.0,0.0,9.0,1.0,4.0
Grand Est,0.0,11.0,1.0,0.0,-5.0,-3.0,-4.0,-4.0,2.0,4.0,0.0,-4.0,-7.0,2.0,1.0,10.0,4.0,7.0,3.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,4.0,15.0,-3.0,23.0,49.0,-18.0,-50.0,-44.0,-45.0,-60.0,-71.0,-41.0,-48.0,-51.0,-48.0,-48.0,-59.0,-77.0,-48.0,-42.0,-43.0,-39.0,-41.0,-50.0,-64.0,-36.0,-34.0,-33.0,-25.0,-65.0,-41.0,-64.0,-90.0,-22.0,-33.0,-32.0,-36.0,-49.0,-65.0,-38.0,-37.0,-38.0,-34.0,-36.0,-45.0,-60.0,-36.0,-34.0,-31.0,-18.0,-93.0,-30.0,-58.0,-24.0,-22.0,-22.0,-11.0,-73.0,-27.0,-47.0,-16.0,-4.0,-12.0
Grand Port District,8.0,8.0,-8.0,-10.0,-15.0,-13.0,-34.0,7.0,1.0,-9.0,0.0,-5.0,-8.0,-2.0,16.0,11.0,4.0,-4.0,-3.0,-8.0,-14.0,-3.0,-3.0,-10.0,-11.0,-7.0,-22.0,-13.0,-1.0,15.0,1.0,-11.0,-5.0,49.0,-26.0,-61.0,-90.0,-64.0,-76.0,-94.0,-90.0,-86.0,-87.0,-90.0,-84.0,-82.0,-85.0,-57.0,-59.0,-61.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,-91.0,-65.0,-63.0,-70.0,-64.0,-62.0,-63.0,-95.0,-57.0,-56.0,-64.0,-48.0,-62.0,-54.0,-94.0,-54.0,-46.0,-59.0,-49.0,-48.0,-49.0,-92.0,-44.0,-48.0,-59.0
