sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Nottinghamshire,-9.0,-6.0,1.0,1.0,-1.0,-4.0,0.0,6.0,8.0,-2.0,3.0,1.0,4.0,0.0,-2.0,7.0,4.0,2.0,2.0,2.0,6.0,5.0,11.0,-1.0,1.0,-2.0,-2.0,-3.0,-7.0,-9.0,-5.0,-16.0,-26.0,-23.0,-20.0,-22.0,-19.0,-33.0,-45.0,-52.0,-53.0,-57.0,-63.0,-64.0,-61.0,-56.0,-60.0,-60.0,-59.0,-57.0,-55.0,-58.0,-52.0,-52.0,-53.0,-61.0,-55.0,-59.0,-69.0,-51.0,-52.0,-51.0,-55.0,-62.0,-49.0,-52.0,-50.0,-50.0,-51.0,-51.0,-48.0,-48.0,-50.0,-55.0,-56.0,-54.0,-53.0,-45.0,-46.0,-48.0,-44.0,-43.0,-44.0,-56.0,-46.0,-60.0,-47.0,-45.0,-45.0
Nouvelle-Aquitaine,17.0,19.0,6.0,7.0,7.0,9.0,13.0,20.0,19.0,-1.0,-9.0,-10.0,-13.0,-7.0,-3.0,2.0,-16.0,-18.0,-17.0,-19.0,-16.0,-3.0,0.0,-1.0,-2.0,-2.0,-6.0,-5.0,-17.0,-17.0,-35.0,-56.0,-73.0,-78.0,-80.0,-80.0,-83.0,-80.0,-80.0,-80.0,-82.0,-83.0,-82.0,-86.0,-83.0,-79.0,-78.0,-80.0,-81.0,-80.0,-82.0,-80.0,-77.0,-77.0,-78.0,-79.0,-79.0,-83.0,-86.0,-75.0,-75.0,-76.0,-78.0,-78.0,-82.0,-76.0,-76.0,-74.0,-74.0,-76.0,-76.0,-76.0,-74.0,-72.0,-72.0,-73.0,-88.0,-74.0,-74.0,-69.0,-65.0,-65.0,-67.0,-81.0,-69.0,-77.0,-52.0,-44.0,-46.0
Nova Gorica,0.0,0.0,-26.0,0.0,0.0,-22.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,0.0,0.0,-41.0,-49.0,-50.0,-45.0,-58.0,0.0,0.0,-56.0,-59.0,-61.0,-68.0,-60.0,0.0,0.0,-67.0,-64.0,-50.0,-50.0,-51.0,0.0,0.0,-54.0,-51.0,-39.0,-48.0,-56.0,0.0,0.0,-54.0,-59.0,-42.0,-55.0,-47.0,0.0,0.0,-54.0,-50.0,-31.0,-36.0,-48.0,0.0,0.0,-42.0,-37.0,-50.0,-39.0,-62.0,0.0,0.0,-33.0,-34.0,-35.0,-31.0,-32.0,0.0,0.0,-46.0,-40.0,-41.0
Nova Scotia,4.0,27.0,-34.0,0.0,-1.0,-3.0,0.0,4.0,35.0,3.0,4.0,9.0,-8.0,6.0,13.0,28.0,4.0,2.0,2.0,0.0,6.0,-8.0,32.0,3.0,0.0,3.0,2.0,-7.0,-2.0,13.0,-27.0,-33.0,-36.0,-42.0,-49.0,-38.0,-38.0,-58.0,-66.0,-57.0,-69.0,-65.0,-52.0,-45.0,-64.0,-66.0,-66.0,-74.0,-69.0,-61.0,-51.0,-66.0,-67.0,-66.0,-65.0,-83.0,-62.0,-60.0,-75.0,-66.0,-68.0,-67.0,-68.0,-64.0,-63.0,-68.0,-66.0,-69.0,-69.0,-69.0,-56.0,-49.0,-74.0,-74.0,-62.0,-62.0,-63.0,-60.0,-33.0,-68.0,-66.0,-59.0,-71.0,-60.0,-66.0,-50.0,-56.0,-64.0,-60.0
Novo Mesto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.0,-48.0,-38.0,-36.0,-43.0,0.0,0.0,-48.0,-44.0,-48.0,-33.0,-61.0,0.0,0.0,-34.0,-38.0,-33.0,-25.0,-28.0,-29.0,0.0,-27.0,-45.0,0.0
Nuevo Leon,7.0,6.0,15.0,8.0,4.0,2.0,7.0,6.0,3.0,14.0,8.0,6.0,3.0,13.0,14.0,9.0,15.0,7.0,4.0,3.0,11.0,9.0,7.0,-11.0,7.0,3.0,3.0,11.0,6.0,-7.0,-38.0,-19.0,-31.0,-37.0,-37.0,-42.0,-47.0,-46.0,-50.0,-54.0,-55.0,-52.0,-50.0,-56.0,-49.0,-51.0,-53.0,-55.0,-50.0,-49.0,-57.0,-54.0,-58.0,-58.0,-67.0,-72.0,-64.0,-61.0,-56.0,-59.0,-61.0,-61.0,-58.0,-56.0,-61.0,-57.0,-60.0,-62.0,-62.0,-59.0,-57.0,-64.0,-63.0,-66.0,-66.0,-61.0,-74.0,-61.0,-68.0,-61.0,-63.0,-64.0,-64.0,-60.0,-56.0,-64.0,-60.0,-62.0,-63.0
Nunavut,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Nyandarua County,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Nyeri County,0.0,-7.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,-7.0,0.0,-16.0,0.0,-13.0,0.0,0.0,-7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-9.0,0.0,0.0,0.0,0.0,-17.0,-11.0,-7.0,-7.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,-14.0,-9.0,0.0,-9.0,0.0,-19.0,-18.0,-29.0,-24.0,-18.0,-22.0,-22.0,-26.0,-20.0,-30.0,-20.0,-16.0,-11.0,-5.0,-28.0,-19.0,-22.0,-14.0,-19.0,-6.0,-2.0,-15.0,-14.0,-4.0,-7.0,10.0,-9.0
Nógrád County,12.0,14.0,5.0,6.0,-1.0,4.0,-4.0,14.0,8.0,0.0,3.0,-4.0,2.0,-1.0,9.0,10.0,-1.0,-2.0,-7.0,6.0,-5.0,10.0,25.0,10.0,10.0,0.0,5.0,-1.0,17.0,7.0,-4.0,-10.0,-18.0,-17.0,-24.0,-29.0,-32.0,-41.0,-35.0,-38.0,-35.0,-26.0,-28.0,-30.0,-42.0,-37.0,-35.0,-27.0,-28.0,-16.0,-14.0,-25.0,-22.0,-18.0,-8.0,-57.0,-9.0,-24.0,-62.0,-28.0,-29.0,-23.0,-27.0,-11.0,-33.0,-26.0,-25.0,-29.0,-28.0,-27.0,-16.0,-18.0,-27.0,-24.0,-28.0,-15.0,-59.0,-3.0,0.0,-23.0,-22.0,-23.0,-19.0,-16.0,5.0,2.0,-18.0,-20.0,-28.0
O'Higgins,6.0,7.0,6.0,7.0,5.0,7.0,3.0,2.0,8.0,2.0,2.0,0.0,-2.0,0.0,3.0,4.0,0.0,0.0,-2.0,0.0,2.0,2.0,-1.0,0.0,4.0,-2.0,-2.0,1.0,-2.0,-7.0,-19.0,-19.0,-25.0,-34.0,-43.0,-49.0,-58.0,-49.0,-49.0,-50.0,-50.0,-54.0,-54.0,-61.0,-51.0,-43.0,-46.0,-47.0,-51.0,-50.0,-56.0,-48.0,-45.0,-43.0,-40.0,-69.0,-61.0,-62.0,-48.0,-47.0,-45.0,-46.0,-49.0,-47.0,-53.0,-47.0,-45.0,-44.0,-46.0,-48.0,-44.0,-51.0,-48.0,-44.0,-41.0,-34.0,-61.0,-40.0,-49.0,-39.0,-37.0,-37.0,-39.0,-39.0,-37.0,-41.0,-45.0,-42.0,-42.0
Oaxaca,-3.0,0.0,1.0,-3.0,-3.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,-4.0,0.0,0.0,3.0,5.0,-1.0,-1.0,-4.0,-5.0,-5.0,-6.0,-6.0,-2.0,-1.0,1.0,2.0,-4.0,-13.0,-4.0,-5.0,-11.0,-14.0,-14.0,-16.0,-24.0,-25.0,-28.0,-29.0,-36.0,-39.0,-39.0,-46.0,-37.0,-37.0,-38.0,-43.0,-46.0,-45.0,-53.0,-45.0,-43.0,-43.0,-52.0,-65.0,-59.0,-59.0,-48.0,-48.0,-47.0,-50.0,-54.0,-54.0,-61.0,-49.0,-50.0,-52.0,-53.0,-58.0,-58.0,-64.0,-53.0,-51.0,-49.0,-47.0,-56.0,-54.0,-61.0,-47.0,-50.0,-49.0,-51.0,-52.0,-50.0,-57.0,-49.0,-49.0,-48.0
Obwalden,28.0,0.0,0.0,19.0,-17.0,19.0,-2.0,28.0,-6.0,39.0,25.0,-20.0,-23.0,7.0,-14.0,-10.0,-13.0,-13.0,-1.0,-26.0,-15.0,-25.0,5.0,-17.0,-22.0,-5.0,-19.0,-28.0,-36.0,-23.0,-21.0,-32.0,-33.0,-38.0,-53.0,-65.0,-78.0,-50.0,-45.0,-51.0,-54.0,-50.0,-47.0,-79.0,-57.0,-45.0,-43.0,-47.0,-47.0,-45.0,-51.0,-36.0,-36.0,-33.0,-38.0,-36.0,-40.0,-53.0,-27.0,-40.0,-36.0,-39.0,-33.0,-38.0,-51.0,-39.0,-41.0,-27.0,-32.0,-31.0,-49.0,-61.0,-27.0,-40.0,-41.0,-53.0,-46.0,-61.0,-44.0,-27.0,-47.0,-39.0,-25.0,-29.0,-23.0,-39.0,-42.0,-39.0,-41.0
Occitanie,19.0,11.0,-4.0,-3.0,0.0,-1.0,2.0,21.0,28.0,15.0,7.0,9.0,5.0,16.0,20.0,16.0,4.0,-2.0,2.0,1.0,7.0,5.0,12.0,1.0,-1.0,3.0,-2.0,-2.0,-10.0,-19.0,-37.0,-59.0,-74.0,-79.0,-81.0,-82.0,-85.0,-82.0,-83.0,-82.0,-83.0,-84.0,-83.0,-86.0,-83.0,-81.0,-80.0,-81.0,-81.0,-80.0,-84.0,-79.0,-80.0,-79.0,-79.0,-80.0,-80.0,-84.0,-89.0,-77.0,-77.0,-78.0,-79.0,-79.0,-84.0,-79.0,-79.0,-76.0,-75.0,-76.0,-76.0,-80.0,-75.0,-74.0,-71.0,-72.0,-88.0,-73.0,-77.0,-69.0,-68.0,-66.0,-67.0,-80.0,-70.0,-79.0,-52.0,-45.0,-47.0
Odisha,4.0,2.0,1.0,0.0,8.0,9.0,-7.0,-4.0,-3.0,0.0,-8.0,9.0,3.0,3.0,3.0,2.0,1.0,1.0,11.0,0.0,3.0,8.0,4.0,1.0,-23.0,14.0,2.0,2.0,-1.0,1.0,1.0,-5.0,-3.0,-18.0,-15.0,-18.0,-67.0,-46.0,-59.0,-65.0,-69.0,-70.0,-71.0,-71.0,-71.0,-70.0,-68.0,-71.0,-69.0,-73.0,-73.0,-72.0,-69.0,-66.0,-68.0,-67.0,-68.0,-67.0,-69.0,-67.0,-62.0,-64.0,-64.0,-66.0,-64.0,-65.0,-65.0,-60.0,-63.0,-66.0,-66.0,-64.0,-63.0,-61.0,-57.0,-59.0,-60.0,-59.0,-58.0,-58.0,-55.0,-50.0,-52.0,-52.0,-53.0,-54.0,-52.0,-51.0,-46.0
Ogre Municipality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ogun State,3.0,3.0,-2.0,4.0,-5.0,7.0,-5.0,-5.0,4.0,-6.0,-3.0,-4.0,-3.0,-3.0,-5.0,0.0,-3.0,-7.0,-6.0,-5.0,-13.0,-2.0,-4.0,-3.0,-6.0,-6.0,-3.0,-5.0,-6.0,-5.0,1.0,-10.0,-10.0,-8.0,-8.0,-5.0,-3.0,-3.0,-11.0,-4.0,-6.0,-15.0,-20.0,-17.0,0.0,-27.0,-23.0,-17.0,-24.0,-50.0,-41.0,-45.0,-32.0,-46.0,-32.0,-48.0,-31.0,-42.0,-38.0,-48.0,-33.0,-48.0,-30.0,-56.0,-49.0,-38.0,-52.0,-37.0,-50.0,-34.0,-53.0,-49.0,-31.0,-49.0,-35.0,-46.0,-35.0,-52.0,-48.0,-23.0,-44.0,-20.0,-40.0,-21.0,-44.0,-43.0,-11.0,-38.0,-11.0
Ohio,111.0,122.0,116.0,127.0,156.0,148.0,252.0,370.0,342.0,97.0,131.0,147.0,205.0,296.0,372.0,529.0,169.0,285.0,328.0,403.0,287.0,568.0,737.0,362.0,233.0,314.0,242.0,153.0,8.0,94.0,-26.0,-36.0,-208.0,-278.0,-418.0,-482.0,-544.0,-576.0,-782.0,-712.0,-846.0,-1071.0,-1067.0,-995.0,-905.0,-808.0,-816.0,-874.0,-1040.0,-954.0,-1212.0,-868.0,-857.0,-807.0,-1045.0,-1339.0,-1035.0,-1553.0,-1207.0,-995.0,-869.0,-942.0,-1448.0,-863.0,-1121.0,-836.0,-848.0,-828.0,-916.0,-931.0,-728.0,-1179.0,-653.0,-563.0,-784.0,-700.0,-652.0,-207.0,-631.0,-482.0,-534.0,-399.0,-371.0,-790.0,-353.0,-603.0,-581.0,-297.0,-249.0
Oita,-3.0,-12.0,-1.0,-5.0,1.0,5.0,5.0,4.0,20.0,17.0,1.0,-3.0,-4.0,-12.0,-28.0,-28.0,-16.0,-18.0,-21.0,-18.0,-19.0,-29.0,-22.0,-18.0,-22.0,-14.0,-12.0,-16.0,-18.0,-15.0,-13.0,-12.0,-11.0,-4.0,4.0,0.0,-16.0,-12.0,-13.0,-9.0,-15.0,-20.0,-30.0,-17.0,-21.0,-21.0,-26.0,-18.0,-23.0,-25.0,-30.0,-20.0,-25.0,-26.0,-27.0,-29.0,-36.0,-59.0,-36.0,-28.0,-25.0,-26.0,-39.0,-45.0,-53.0,-37.0,-38.0,-39.0,-40.0,-42.0,-48.0,-54.0,-39.0,-39.0,-45.0,-35.0,-40.0,-46.0,-63.0,-43.0,-37.0,-43.0,-35.0,-38.0,-49.0,-49.0,-31.0,-29.0,-29.0
Okayama,-1.0,-8.0,0.0,-1.0,2.0,0.0,0.0,2.0,13.0,2.0,1.0,-2.0,-7.0,-13.0,-28.0,-21.0,-17.0,-16.0,-21.0,-19.0,-20.0,-27.0,-29.0,-14.0,-18.0,-15.0,-14.0,-16.0,-22.0,-16.0,-12.0,-12.0,-9.0,-3.0,-12.0,-8.0,-7.0,-8.0,-12.0,-9.0,-10.0,-20.0,-25.0,-18.0,-14.0,-16.0,-23.0,-19.0,-23.0,-28.0,-28.0,-19.0,-23.0,-23.0,-25.0,-30.0,-41.0,-57.0,-30.0,-28.0,-27.0,-29.0,-37.0,-52.0,-50.0,-38.0,-39.0,-40.0,-42.0,-46.0,-53.0,-57.0,-41.0,-41.0,-56.0,-45.0,-49.0,-56.0,-68.0,-61.0,-58.0,-60.0,-41.0,-45.0,-56.0,-58.0,-37.0,-36.0,-36.0
Okinawa,2.0,-5.0,4.0,-2.0,1.0,1.0,1.0,-1.0,0.0,3.0,0.0,-6.0,-12.0,-16.0,-20.0,-30.0,-25.0,-26.0,-27.0,-29.0,-27.0,-32.0,-32.0,-25.0,-28.0,-22.0,-24.0,-29.0,-31.0,-28.0,-22.0,-23.0,-18.0,-19.0,-21.0,-19.0,-20.0,-19.0,-20.0,-17.0,-15.0,-21.0,-27.0,-27.0,-24.0,-24.0,-26.0,-29.0,-32.0,-41.0,-40.0,-35.0,-45.0,-44.0,-49.0,-48.0,-54.0,-62.0,-53.0,-51.0,-49.0,-52.0,-56.0,-56.0,-60.0,-57.0,-59.0,-60.0,-59.0,-60.0,-62.0,-72.0,-60.0,-58.0,-61.0,-57.0,-61.0,-72.0,-73.0,-64.0,-65.0,-69.0,-57.0,-59.0,-60.0,-63.0,-57.0,-60.0,-54.0
Oklahoma,85.0,104.0,85.0,61.0,96.0,104.0,110.0,86.0,79.0,21.0,133.0,235.0,285.0,339.0,327.0,386.0,112.0,204.0,233.0,280.0,348.0,398.0,371.0,184.0,288.0,340.0,400.0,362.0,293.0,234.0,112.0,114.0,187.0,43.0,-127.0,-120.0,-199.0,-256.0,-193.0,-168.0,-326.0,-525.0,-506.0,-524.0,-641.0,-350.0,-218.0,-438.0,-682.0,-769.0,-747.0,-567.0,-331.0,-265.0,-415.0,-600.0,-730.0,-875.0,-659.0,-510.0,-280.0,-354.0,-548.0,-434.0,-500.0,-371.0,-258.0,-420.0,-312.0,-453.0,-232.0,-257.0,-332.0,-296.0,-92.0,-146.0,-74.0,-30.0,-156.0,-182.0,-101.0,-81.0,-144.0,-106.0,-42.0,-97.0,-196.0,-280.0,-102.0
Olaine Municipality,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Olomouc Region,21.0,17.0,2.0,7.0,2.0,8.0,5.0,14.0,13.0,0.0,-1.0,-3.0,1.0,2.0,3.0,12.0,-1.0,-4.0,-1.0,2.0,1.0,1.0,12.0,-1.0,7.0,-17.0,-21.0,-33.0,-37.0,-46.0,-57.0,-64.0,-62.0,-65.0,-68.0,-74.0,-76.0,-66.0,-65.0,-65.0,-65.0,-67.0,-62.0,-74.0,-64.0,-62.0,-61.0,-62.0,-66.0,-63.0,-61.0,-56.0,-53.0,-53.0,-51.0,-69.0,-48.0,-53.0,-75.0,-51.0,-50.0,-49.0,-55.0,-40.0,-58.0,-48.0,-47.0,-47.0,-47.0,-50.0,-45.0,-45.0,-43.0,-39.0,-44.0,-35.0,-64.0,-43.0,-44.0,-40.0,-42.0,-38.0,-26.0,-49.0,-21.0,-26.0,-34.0,-28.0,-32.0
Olt County,9.0,10.0,18.0,8.0,1.0,2.0,5.0,1.0,9.0,5.0,0.0,1.0,-3.0,0.0,3.0,14.0,5.0,-6.0,2.0,-3.0,9.0,5.0,8.0,-9.0,-6.0,2.0,-3.0,-5.0,-18.0,-31.0,-18.0,-21.0,-16.0,-26.0,-26.0,-21.0,-41.0,-50.0,-53.0,-53.0,-56.0,-56.0,-59.0,-66.0,-48.0,-54.0,-53.0,-51.0,-51.0,-54.0,-59.0,-48.0,-46.0,-42.0,-44.0,-43.0,-40.0,-54.0,-38.0,-40.0,-35.0,-37.0,-52.0,-46.0,-77.0,-73.0,-49.0,-37.0,-44.0,-45.0,-44.0,-49.0,-35.0,-36.0,-33.0,-38.0,-62.0,-45.0,-56.0,-42.0,-38.0,-32.0,-34.0,-39.0,-37.0,-40.0,-31.0,-30.0,-29.0
Ondo,-6.0,-10.0,-14.0,-12.0,-14.0,-10.0,-19.0,-8.0,-21.0,-17.0,-13.0,-9.0,-13.0,-26.0,-18.0,-22.0,-22.0,-22.0,-16.0,-13.0,-14.0,-6.0,-21.0,-16.0,-7.0,-6.0,-11.0,-15.0,-8.0,-20.0,-18.0,-11.0,-10.0,-9.0,-18.0,-11.0,-12.0,-13.0,-9.0,-8.0,-13.0,-29.0,-19.0,-28.0,-25.0,-31.0,-25.0,-23.0,-30.0,-27.0,-25.0,-28.0,-24.0,-20.0,-22.0,-32.0,-14.0,-27.0,-32.0,-32.0,-27.0,-25.0,-35.0,-28.0,-38.0,-28.0,-28.0,-27.0,-24.0,-34.0,-29.0,-34.0,-28.0,-32.0,-26.0,-23.0,-36.0,-22.0,-37.0,-33.0,-28.0,-30.0,-22.0,-39.0,-32.0,-41.0,-30.0,-26.0,-25.0
Ontario,5.0,5.0,-40.0,2.0,-2.0,0.0,-1.0,11.0,9.0,-2.0,1.0,-6.0,-5.0,-1.0,6.0,4.0,-2.0,0.0,0.0,2.0,-3.0,8.0,6.0,-3.0,-4.0,-5.0,-6.0,-16.0,-17.0,-22.0,-39.0,-46.0,-51.0,-54.0,-56.0,-49.0,-55.0,-66.0,-64.0,-67.0,-68.0,-67.0,-65.0,-66.0,-71.0,-69.0,-69.0,-69.0,-70.0,-63.0,-67.0,-70.0,-69.0,-69.0,-68.0,-81.0,-62.0,-70.0,-75.0,-70.0,-70.0,-70.0,-69.0,-58.0,-66.0,-68.0,-70.0,-69.0,-68.0,-67.0,-54.0,-65.0,-65.0,-65.0,-68.0,-67.0,-63.0,-54.0,-52.0,-66.0,-64.0,-63.0,-65.0,-65.0,-59.0,-57.0,-66.0,-63.0,-60.0
Opole Voivodeship,12.0,15.0,-3.0,-7.0,-6.0,-3.0,-10.0,7.0,4.0,1.0,0.0,1.0,4.0,3.0,3.0,12.0,2.0,0.0,2.0,3.0,2.0,1.0,17.0,2.0,0.0,-2.0,-18.0,-28.0,-24.0,-42.0,-47.0,-47.0,-47.0,-45.0,-54.0,-59.0,-65.0,-55.0,-55.0,-57.0,-56.0,-58.0,-53.0,-72.0,-60.0,-60.0,-58.0,-58.0,-62.0,-59.0,-68.0,-57.0,-56.0,-55.0,-53.0,-63.0,-66.0,-79.0,-86.0,-60.0,-56.0,-55.0,-60.0,-55.0,-69.0,-52.0,-52.0,-52.0,-49.0,-53.0,-52.0,-54.0,-49.0,-46.0,-48.0,-38.0,-71.0,-47.0,-54.0,-47.0,-49.0,-50.0,-44.0,-41.0,-28.0,-35.0,-46.0,-43.0,-41.0
Oregon,-15.0,20.0,0.0,21.0,98.0,80.0,99.0,97.0,69.0,50.0,30.0,125.0,192.0,103.0,88.0,175.0,31.0,21.0,98.0,165.0,84.0,78.0,113.0,34.0,59.0,71.0,48.0,-53.0,-160.0,-78.0,-85.0,-142.0,-157.0,-172.0,-310.0,-273.0,-248.0,-390.0,-487.0,-461.0,-608.0,-712.0,-618.0,-559.0,-543.0,-540.0,-427.0,-524.0,-612.0,-607.0,-511.0,-529.0,-527.0,-467.0,-511.0,-610.0,-576.0,-641.0,-632.0,-577.0,-526.0,-608.0,-635.0,-496.0,-502.0,-482.0,-515.0,-627.0,-566.0,-656.0,-397.0,-340.0,-491.0,-380.0,-406.0,-427.0,-441.0,-309.0,-259.0,-352.0,-329.0,-314.0,-349.0,-327.0,-102.0,-164.0,-303.0,-360.0,-323.0
Orkney,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ormož,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Osaka,-3.0,-10.0,-1.0,-4.0,-3.0,-3.0,-2.0,-11.0,-4.0,-34.0,-3.0,-5.0,-7.0,-9.0,-26.0,-28.0,-13.0,-16.0,-19.0,-18.0,-18.0,-30.0,-36.0,-15.0,-19.0,-16.0,-17.0,-18.0,-33.0,-31.0,-17.0,-16.0,-15.0,-10.0,-44.0,-29.0,-31.0,-13.0,-16.0,-12.0,-14.0,-19.0,-36.0,-39.0,-18.0,-18.0,-22.0,-22.0,-24.0,-42.0,-48.0,-23.0,-28.0,-36.0,-38.0,-41.0,-56.0,-68.0,-44.0,-44.0,-44.0,-46.0,-48.0,-61.0,-62.0,-46.0,-48.0,-50.0,-50.0,-49.0,-58.0,-63.0,-46.0,-47.0,-69.0,-48.0,-51.0,-59.0,-63.0,-70.0,-69.0,-71.0,-43.0,-45.0,-56.0,-60.0,-41.0,-44.0,-43.0
